date,intraday_sentiment_index,intraday_item_count,intraday_no_posts,overnight_sentiment_index,overnight_item_count,overnight_no_posts,open,high,low,close,volume,vix_open,vix_high,vix_low,vix_close,vix_volume
2026-03-12,-0.0556979779053,32,0,0.138252648318,20,0,50900,51200,50100,50400,1596311,25.4799995422,27.3299999237,24.6000003815,27.2900009155,0
2026-03-13,-0.0505683277865,25,0,0.00837628965942,26,0,49300,50900,49200,50600,1196401,27.8500003815,28.4699993134,24.6700000763,27.1900005341,0
2026-03-16,-0.00954977804615,19,0,-0.0571004264331,24,0,50900,51300,50000,50200,1248665,25.8799991608,26.4200000763,23.2299995422,23.5100002289,0
2026-03-17,-0.174252740653,6,0,0.184070690042,21,0,51100,52000,50800,51300,1021895,24.5599994659,24.5799999237,21.8700008392,22.3700008392,0
2026-03-18,-0.0109304860325,34,0,-0.0605696687708,14,0,52000,52000,50900,51500,1814895,21.5100002289,25.1299991608,21.4699993134,25.0900001526,0
2026-03-19,0.0902970870931,14,0,0.000646177848466,16,0,50300,50400,49900,50000,1164390,25.6000003815,27.5200004578,23.5400009155,24.0599994659,0
2026-03-20,-0.0362488758974,23,0,-0.0263264034947,22,0,50100,50600,49900,50000,1270502,24.4599990845,29.2800006866,23.6800003052,26.7800006866,0
2026-03-23,-0.0594164674112,24,0,-0.0798687315584,17,0,48900,48950,46900,46900,2105077,30.0400009155,31.0400009155,20.2800006866,26.1499996185,0
2026-03-24,-0.0767555158133,17,0,-0.145111005637,23,0,48300,49050,47000,48200,1301472,25.9099998474,27.9400005341,25.6399993896,26.9500007629,0
2026-03-25,0.0493110888871,36,0,0.0314778864266,31,0,49650,50300,48850,49050,1232140,25.7900009155,26.6700000763,24.8199996948,25.3299999237,0
2026-03-26,-0.0564921011681,19,0,-0.0176481195915,21,0,49400,49850,48450,48650,1231315,26.4899997711,28.4899997711,26.1200008392,27.4400005341,0
2026-03-27,0.0146077061421,22,0,-0.0270058442814,18,0,47550,48800,46950,48800,1271649,27.5400009155,31.6499996185,27.5400009155,31.0499992371,0
2026-03-30,-0.0176442623874,23,0,-0.113711628248,17,0,46850,47600,46450,47100,1053235,30.7900009155,31.5200004578,29.3299999237,30.6100006104,0
2026-03-31,-0.178210090877,16,0,-0.00114759816764,6,0,46400,46800,45500,45800,1706215,29.5300006866,29.6399993896,25.0799999237,25.25,0
2026-04-01,-0.00272107722994,30,0,0.065901165078,11,0,47200,48500,46600,48250,1269138,24.2999992371,25.3500003815,23.5,24.5400009155,0
2026-04-02,0.0186600803996,23,0,0.00422963923807,18,0,48650,48900,45100,45400,1527044,26.7800006866,27.8899993896,23.8700008392,23.8700008392,0
2026-04-03,-0.155339256246,33,0,-0.0297971608383,19,0,46300,46450,45050,45200,1076743,,,,,
2026-04-06,-0.0104136173054,29,0,-0.0827751816578,34,0,45000,45450,44000,44850,1223887,24.9300003052,25.2999992371,23.7800006866,24.1700000763,0
2026-04-07,-0.0775412598126,41,0,-0.0903527352255,24,0,45050,47250,45050,46400,1991813,25.0900001526,28,24.3400001526,25.7800006866,0
2026-04-08,-0.00731527158496,27,0,-0.0110773180229,10,0,48400,48600,47250,47850,1615185,20.9699993134,22.1700000763,19.9099998474,21.0400009155,0
2026-04-09,0.0669289917466,17,0,-0.0678996009771,22,0,47900,47950,47000,47300,1128075,21.25,21.6299991608,19.4500007629,19.4899997711,0
2026-04-10,-0.00360980623191,16,0,0.0904236880019,9,0,47550,47900,47300,47700,691399,19.7099990845,20.2800006866,18.8299999237,19.2299995422,0
2026-04-13,0.00360183589037,20,0,0.0419895732638,18,0,46550,47400,46300,47000,829991,21.1700000763,21.5799999237,18.9599990845,19.1200008392,0
2026-04-14,-0.00302754483502,35,0,-0.0759722608782,12,0,48050,48900,47950,48100,1049751,18.7299995422,18.7600002289,17.8899993896,18.3600006104,0
2026-04-15,-0.0383798349966,38,0,0.112455057293,21,0,49100,50300,48850,49600,1413990,18.1800003052,18.5,17.3999996185,18.1700000763,0
2026-04-16,-0.0861717386263,25,0,-0.00336415337733,27,0,50600,51200,50200,50600,1290032,18.0400009155,19.0900001526,17.7600002289,17.9400005341,0
2026-04-17,-0.0491109315153,32,0,0.0668874944694,15,0,50700,50700,49700,50000,890443,18.1800003052,18.2399997711,16.8700008392,17.4799995422,0
2026-04-20,-0.0944548757943,17,0,0.0695596623948,26,0,49850,49850,48850,48850,1125279,19.5799999237,19.9899997711,18.7700004578,18.8700008392,0
2026-04-21,0.00597189259518,35,0,-0.0282315470742,20,0,49150,49250,48500,48950,1316511,19.1800003052,20.8500003815,18.75,19.5,0
2026-04-22,-0.095267655184,18,0,-0.0212100139496,14,0,48750,48900,48100,48450,1143499,19.0300006866,19.5400009155,18.6800003052,18.9200000763,0
2026-04-23,-0.0505603673688,29,0,0.00748147105996,17,0,49400,49600,47800,48400,1658254,19.4200000763,21.5599994659,18.7000007629,19.3099994659,0
2026-04-24,-0.00298218359655,7,0,0.0765333900967,19,0,48150,48200,47700,48050,1064052,18.8899993896,19.3500003815,18.4599990845,18.7099990845,0
2026-04-27,-0.117191312206,34,0,-0.0745002816619,33,0,48250,49150,48250,48450,1436742,19.2099990845,19.2700004578,18.0200004578,18.0200004578,0
2026-04-28,-0.0463466089308,25,0,-0.070835857934,19,0,48500,49350,48350,48850,1274968,18.2999992371,19.4300003052,17.7800006866,17.8299999237,0
2026-04-29,-0.084329681708,26,0,-0.0872707947464,26,0,48850,49000,48000,48400,1123582,17.8299999237,19,17.8099994659,18.8099994659,0
2026-04-30,-0.453173529375,4,0,-0.0637315776768,22,0,48500,48550,47050,47300,1484406,18.6800003052,18.7299995422,16.8700008392,16.8899993896,0
2026-05-04,-0.0517531615027,17,0,-0.0775524129876,29,0,47700,47850,46900,47100,1520475,17.3799991608,19.0799999237,17.1499996185,18.2900009155,0
2026-05-06,-0.0880138901309,37,0,-0.0858488749296,40,0,47100,47900,46200,46300,2392733,17.1499996185,17.4599990845,16.1800003052,17.3899993896,0
2026-05-07,0.0049428037115,43,0,-0.0372135677741,29,0,47250,47500,45000,45250,3342858,17.5300006866,17.6000003815,16.8500003815,17.0799999237,0
2026-05-08,-0.0191615327072,26,0,0.0510185444208,34,0,45950,47400,45600,46000,3381737,17.3700008392,17.5300006866,16.8199996948,17.1900005341,0
2026-05-11,-0.1292321626,25,0,-0.167932081294,40,0,46350,46400,44600,44700,2628330,18.2099990845,18.4699993134,17.8999996185,18.3799991608,0
2026-05-12,-0.059715960376,45,0,-0.130549994074,37,0,45000,45100,42650,43550,2900712,18.7700004578,19.1000003815,17.9200000763,17.9899997711,0
2026-05-13,-0.167032301846,27,0,0.00105296043766,20,0,43950,44500,42300,42950,2337765,17.9799995422,18.3999996185,17.7600002289,17.8700008392,0
2026-05-14,0.039093852881,36,0,-0.0914078341618,32,0,43000,45950,43000,45950,3640858,17.8600006104,18.0799999237,17.2000007629,17.2600002289,0
2026-05-15,-0.0427686196088,51,0,-0.0682997892483,24,0,46400,46400,43300,44000,2235112,18.0699996948,19.2700004578,17.7999992371,18.4300003052,0
2026-05-18,-0.131146675377,43,0,0.00439408451987,37,0,43750,43750,41600,42450,1876958,19.25,19.4400005341,17.7000007629,17.8199996948,0
2026-05-19,-0.0848795897871,33,0,-0.165751675222,22,0,42350,43350,40950,41600,1545131,18.0100002289,18.3600006104,17.6599998474,18.0599994659,0
2026-05-20,-0.171954511179,37,0,-0.085306238807,33,0,41850,42400,39800,40150,2019858,18.1700000763,18.1800003052,17.1299991608,17.4400005341,0
2026-05-21,-0.0909085066331,40,0,-0.248613511538,40,0,40550,42100,40500,41800,1732522,17.5799999237,17.8700008392,16.6000003815,16.7600002289,0
2026-05-22,-0.11948992631,47,0,-0.169506139027,38,0,42000,42600,41450,41850,1413790,16.8299999237,17.3899993896,16.4599990845,16.7000007629,0
2026-05-26,-0.196253889923,15,0,-0.0152492210452,40,0,42300,42350,40950,41450,1507976,16.9200000763,17.2299995422,16.5599994659,17.0100002289,0
2026-05-27,-0.0840684150379,28,0,-0.297689557877,17,0,41000,41350,40150,40500,1652378,17.0100002289,17.1800003052,16.2900009155,16.2900009155,0
2026-05-28,-0.0817416588396,22,0,-0.10768683105,40,0,40300,41300,38500,40100,2571868,16.7600002289,16.8500003815,15.6099996567,15.7399997711,0
2026-05-29,-0.0643791970706,16,0,-0.185235630566,36,0,40450,44000,40450,41950,7448112,15.8100004196,15.8800001144,15.220000267,15.3199996948,0
2026-06-01,-0.156469426759,16,0,-0.101929087823,42,0,43000,48500,41300,42700,11795777,15.8800001144,16.3400001526,15.7100000381,16.0499992371,0
2026-06-02,-0.0590237904723,50,0,-0.0387736334667,40,0,43300,43300,41100,42550,3434966,16.2800006866,16.2900009155,15.7100000381,15.7700004578,0
2026-06-04,-0.116650430277,9,0,-0.095686080967,65,0,41850,42750,41350,42000,2029148,16.3299999237,16.7999992371,15.1800003052,15.3999996185,0
2026-06-05,-0.108851816243,35,0,-0.101663642009,31,0,41250,41500,39800,40250,1968515,15.8699998856,21.5699996948,15.5600004196,21.5100002289,0
2026-06-08,-0.0539822502559,24,0,-0.0697621159742,63,0,37850,39800,37750,38600,2625755,20.2900009155,20.3500003815,17.9400005341,18.9200000763,0
2026-06-09,-0.0246830113465,55,0,-0.056662140407,31,0,38850,40100,38700,39500,2013579,18.1900005341,23.3400001526,17.5200004578,19.8700008392,0
2026-06-10,-0.199771649805,75,0,-0.0976194337672,45,0,38700,39100,37400,38150,2127595,20.1000003815,22.6599998474,20.0599994659,22.2199993134,0
2026-06-11,-0.0321064856711,22,0,-0.172514690084,51,0,37150,39700,36500,39300,2013343,21.25,22.5900001526,19.3600006104,19.4400005341,0
2026-06-12,-0.0664792789123,18,0,-0.0273860241371,38,0,41350,43000,40300,41500,4079208,19.5100002289,19.8500003815,17.5900001526,17.6800003052,0
2026-06-15,-0.0500319051256,48,0,0.018801035209,32,0,41600,41700,40550,40750,1908601,16.7800006866,16.8500003815,15.9799995422,16.2000007629,0
2026-06-16,-0.067303930667,21,0,-0.0274300275414,21,0,41100,41400,40450,40450,1427296,16.2000007629,16.4400005341,15.7700004578,16.4099998474,0
2026-06-17,-0.0712037234385,33,0,-0.0746522419835,31,0,40500,41250,39600,40550,1138416,16.0799999237,18.8400001526,16.0200004578,18.4400005341,0
2026-06-18,-0.0844980167421,48,0,0.0280332328113,19,0,40200,40200,39250,39300,1196377,17.2299995422,17.6000003815,16.3500003815,16.3999996185,0
2026-06-19,-0.0975414773539,43,0,-0.0823210387398,31,0,39300,39700,37500,37750,2414692,,,,,
2026-06-22,-0.0988129037029,11,0,-0.0453349492547,57,0,38250,38500,36800,36800,1352403,17.4799995422,17.9200000763,16.4899997711,17.2800006866,0
2026-06-23,-0.186851305441,39,0,-0.125846400437,42,0,36550,37100,34250,34250,1929040,19.6700000763,20.5400009155,18.6100006104,19.4899997711,0
2026-06-24,-0.103241685555,33,0,-0.0935660669714,50,0,34100,34600,33500,34000,1655613,19.1299991608,20.3400001526,18.0400009155,18.6299991608,0
2026-06-25,0.0642900813455,16,0,-0.120654573288,30,0,34450,35800,34200,34250,1678291,18.1100006104,19.9500007629,17.7199993134,18.8899993896,0
2026-06-26,-0.15181975917,53,0,-0.0395832414859,38,0,34550,34600,32250,33150,1776988,19.7000007629,20.7199993134,18.2000007629,18.4099998474,0
2026-06-29,-0.036789329827,39,0,-0.143560947559,67,0,33050,36300,32600,35850,1802862,18.6000003815,19.4500007629,17.4899997711,17.6499996185,0
2026-06-30,-0.0840378138261,33,0,0.0813532273013,30,0,35800,35900,34550,34550,1238767,17.5400009155,17.75,16.2700004578,16.4500007629,0
2026-07-01,-0.0820754533099,13,0,-0.0388199815386,19,0,35350,36100,34400,34800,1541412,17.1100006104,17.2999992371,15.970000267,16.5900001526,0
2026-07-02,-0.0141570459582,32,0,0.0707204112792,11,0,34800,36350,33800,35250,2227923,17.0499992371,17.2099990845,15.7899999619,16.1499996185,0
2026-07-03,-0.136287789617,30,0,0.0814925150967,13,0,35950,36250,33850,35500,1867705,,,,,
2026-07-06,-0.0429408204447,34,0,-0.105454742309,41,0,35500,36300,34850,35600,1289188,16.3999996185,16.5,15.5600004196,15.5699996948,0
2026-07-07,-0.0125344576763,36,0,0.0235782769499,27,0,35600,35950,34400,35400,1704255,15.8699998856,16.6399993896,15.529999733,16.1299991608,0
2026-07-08,-0.107898589598,29,0,-0.0703763383991,19,0,35450,35950,33400,34650,2205415,16.5499992371,18.9099998474,16.3500003815,16.8999996185,0
2026-07-09,0.0271267904161,34,0,-0.125803721104,33,0,34700,35100,33400,33650,1897906,16.5799999237,17.2700004578,15.7600002289,15.8400001526,0
2026-07-10,0.0105355256605,20,0,-0.14024814259,50,0,34150,36350,34150,35350,2167200,16.0599994659,16.1599998474,14.9600000381,15.029999733,0
2026-07-13,-0.131288178984,26,0,-0.049593966981,27,0,35400,36100,34450,34750,1677515,16.3199996948,17.4099998474,16.0300006866,17.1599998474,0
2026-07-14,-0.0551048036056,29,0,-0.0750797877457,24,0,35050,35050,33700,33850,2147915,17.2099990845,17.5599994659,16.1499996185,16.5,0
2026-07-15,0.0541050649003,38,0,-0.07734974117,35,0,34600,35950,34550,34900,1890167,16.2000007629,16.5699996948,15.6400003433,15.6700000763,0
2026-07-16,0.00297770344969,16,0,-0.0077434110106,25,0,34700,36450,34150,35900,2680070,15.8199996948,17.2299995422,15.7700004578,16.7299995422,0
2026-07-20,-0.157824372559,23,0,-0.0716522995004,37,0,35600,36200,34350,35050,1867585,18.8999996185,18.9400005341,17.4099998474,18.6499996185,0
2026-07-21,-0.0453044963929,32,0,-0.0739713142688,20,0,34900,35900,34250,35300,1324450,17.4799995422,17.9899997711,16.8600006104,17.0499992371,0
2026-07-22,-0.101758185997,10,0,-0.0343081225365,19,0,35750,36650,35400,35500,1749428,17.4200000763,19.4899997711,16.6399993896,16.6399993896,0
2026-07-23,-0.0244879453441,38,0,0.0583841447927,6,0,36100,37175,35550,37150,2251715,17.6700000763,20.3099994659,17.3199996948,18.7000007629,0
2026-07-24,-0.0893917659294,17,0,-0.122060601144,19,0,36450,36800,35500,36200,1679130,18.9599990845,19.0499992371,17.4099998474,18.5799999237,0
2026-07-27,-0.0473328300081,22,0,-0.0756677008973,27,0,36950,37500,35850,37050,1800149,17.6200008392,19.9300003052,17.5300006866,18.6700000763,0
2026-07-28,-0.0540154385023,27,0,0.192960614354,14,0,36400,37100,35250,35650,2003037,19.0499992371,19.5200004578,17.8799991608,18.2099990845,0
2026-07-29,-0.0241025509026,25,0,-0.075553368486,13,0,36200,37900,34650,35300,4912823,18.2700004578,20.8799991608,17.4500007629,20.6599998474,0
2026-07-30,-0.084034989095,16,0,0.00267532881435,16,0,35000,37050,34750,36150,2599309,19.5599994659,20.0799999237,17,17.0900001526,0
2026-07-31,0.0306581452918,29,0,-0.0495359477682,10,0,37050,37600,35750,37400,3029760,16.8199996948,18.7000007629,15.8199996948,15.9899997711,0
2026-08-03,-0.00187842790425,6,0,-0.0288991292026,37,0,36650,37500,35900,37200,1702786,16.0300006866,16.2999992371,15.5399999619,15.8599996567,0
2026-08-04,-0.0229882144934,32,0,0.0944392071775,15,0,37600,38000,36700,37900,2281800,15.7600002289,16.6499996185,15.5100002289,16.5,0
2026-08-05,0,0,1,0.0134280553124,22,0,38100,39350,38000,38150,2573345,16.1499996185,18.4300003052,15.4799995422,15.8100004196,0
2026-08-06,-0.205784162866,13,0,-0.133625418595,16,0,38350,38400,36750,38300,2375197,15.8299999237,16.0300006866,15.1099996567,15.1499996185,0
2026-08-07,0.0753062508544,31,0,0.101553511426,23,0,38300,40600,37800,39900,3984335,15.3000001907,15.3599996567,14.7700004578,14.8999996185,0
2026-08-10,-0.0435489153206,8,0,-0.0489057553418,30,0,39850,39850,38500,39550,1963362,15.3999996185,15.720000267,15.1000003815,15.4600000381,0
2026-08-11,-0.0497646561897,41,0,-0.0773112525441,15,0,39450,41000,39200,40700,2642980,15.4200000763,15.6099996567,15.2299995422,15.279999733,0
2026-08-12,-0.00690780558822,12,0,0.141587865894,20,0,40700,41450,39500,39550,2365015,15.279999733,15.4200000763,14.3900003433,14.5500001907,0
2026-08-13,-0.113711351125,22,0,-0.123799499971,19,0,39800,40400,39150,40100,2630545,14.6800003052,14.8000001907,14.3900003433,14.6300001144,0
2026-08-14,-0.0500309579576,54,0,0.0072836434756,8,0,40100,41400,39500,40000,2095637,14.6400003433,14.720000267,14.1800003052,14.25,0
2026-08-17,-0.0758897079359,3,0,0.000605680604951,29,0,,,,,,,,,,
