date,intraday_current_sentiment_index,intraday_future_sentiment_index,intraday_item_count,intraday_no_posts,overnight_current_sentiment_index,overnight_future_sentiment_index,overnight_item_count,overnight_no_posts,open,high,low,close,volume,vix_open,vix_high,vix_low,vix_close,vix_volume,kospi_ret,kosdaq_ret,vkospi_change,log_ret,realized_vol,parkinson_vol,realized_vol_lag1,realized_vol_lag2,realized_vol_lag3,log_ret_lag1,vkospi_change_lag1,intraday_current,intraday_future,overnight_current,overnight_future,target_vol_pk
2026-06-16,-0.16429576802,0.130868031406,10,0,0.127641380741,0.21519947815,44,0,343000,345500,332500,343000,17548685,16.2,16.44,15.77,16.41,0.0,0.02091483542211756,-0.014956117649264996,-0.04136758062371529,0.01764751681357814,0.05293789384162932,0.023033193617464167,0.062486936932496656,0.08454425048051334,0.07431119404228176,0.04397979411653445,-0.023178355363575414,-0.16429576802,0.130868031406,0.0955803431417,0.200791677793,0.02917206240742113
2026-06-17,0.0634363614679,0.334250164829,42,0,0.0955803431417,0.200791677793,47,0,332000,348000,331500,346500,18134051,16.08,18.84,16.02,18.44,0.0,0.015649373085599518,0.01295223506253269,-0.05662119765333327,0.010152371464017908,0.03361592508210492,0.02917206240742113,0.05293789384162932,0.062486936932496656,0.08454425048051334,0.01764751681357814,-0.04136758062371529,0.0634363614679,0.334250164829,0.231401247417,0.300435988039,0.03141460218351343
2026-06-18,-0.0486815640756,0.18087376281,16,0,0.231401247417,0.300435988039,49,0,345000,363000,344500,362500,32764450,17.23,17.6,16.35,16.4,0.0,0.022267665868581202,-0.03053033880034026,0.007504725654067572,0.04514165566477146,0.02594891921657691,0.03141460218351343,0.03361592508210492,0.05293789384162932,0.062486936932496656,0.010152371464017908,-0.05662119765333327,-0.0486815640756,0.18087376281,0.18117580953,0.341780205874,0.04710246295234923
2026-06-19,-0.179276086459,0.0587617084924,21,0,0.18117580953,0.341780205874,47,0,372500,374500,346250,354000,43284898,,,,,,-0.001260746038382674,-0.03491043298367267,0.040537842003219526,-0.023727561160955042,0.028339363131801663,0.04710246295234923,0.02594891921657691,0.03361592508210492,0.05293789384162932,0.04514165566477146,0.007504725654067572,-0.179276086459,0.0587617084924,0.101377469264,0.253516399391,0.03578870166809875
2026-06-22,0.0234435745173,0.240173401196,26,0,0.101377469264,0.253516399391,174,0,343000,363000,342000,353500,24330451,17.48,17.92,16.49,17.28,0.0,0.006839912459375984,0.001870811247506853,0.04435290798325018,-0.001413427797146964,0.025299658582723848,0.03578870166809875,0.028339363131801663,0.02594891921657691,0.03361592508210492,-0.023727561160955042,0.040537842003219526,0.0234435745173,0.240173401196,0.0121241944878,0.195697390716,0.07801035374332982
2026-06-23,-0.0636108830889,0.147023983672,18,0,0.0121241944878,0.195697390716,49,0,347500,353000,310000,310000,41266630,19.67,20.54,18.61,19.49,0.0,-0.10526970040189786,-0.08271735391251724,0.023195020750631814,-0.13131118785743556,0.06689893210322237,0.07801035374332982,0.025299658582723848,0.028339363131801663,0.02594891921657691,-0.001413427797146964,0.04435290798325018,-0.0636108830889,0.147023983672,-0.0707831986572,0.0877173694779,0.049539988290112795
2026-06-24,0.0262145555502,0.202252589405,43,0,-0.0707831986572,0.0877173694779,57,0,314000,341000,314000,340500,47809959,19.13,20.34,18.04,18.63,0.0,0.03204858910463159,0.01975819899059097,0.058642356182641214,0.09384282811037513,0.08454413698949632,0.049539988290112795,0.06689893210322237,0.025299658582723848,0.028339363131801663,-0.13131118785743556,0.023195020750631814,0.0262145555502,0.202252589405,0.191129143977,0.362513081845,0.017652474866339325
2026-06-25,0.0477375168387,0.380229291881,21,0,0.191129143977,0.362513081845,67,0,359500,362500,352000,358500,36157158,18.11,19.95,17.72,18.89,0.0,0.052799062506013586,-0.02392831400732568,0.0029489226214851204,0.05151353445010796,0.0855030996423736,0.017652474866339325,0.08454413698949632,0.06689893210322237,0.025299658582723848,0.09384282811037513,0.058642356182641214,0.0477375168387,0.380229291881,-0.023384772377,0.152218026511,0.062060010713881675
2026-06-26,-0.201740069522,0.0386857320797,33,0,-0.023384772377,0.152218026511,50,0,354000,356500,321500,339500,39735951,19.7,20.72,18.2,18.41,0.0,-0.05988464897563863,-0.04191093944315245,-0.025347469932461973,-0.05445471304092426,0.08848761230684705,0.062060010713881675,0.0855030996423736,0.08454413698949632,0.06689893210322237,0.05151353445010796,0.0029489226214851204,-0.201740069522,0.0386857320797,0.00830372864229,0.150314515026,0.03596145046963316
2026-06-29,-0.153429349775,0.0411443425044,25,0,0.00830372864229,0.150314515026,232,0,331000,335500,316000,323000,35436521,18.6,19.45,17.49,17.65,0.0,-0.0019707417959777896,0.0781462267176879,0.044615888798338846,-0.04982162377609433,0.09016918281845959,0.03596145046963316,0.08848761230684705,0.0855030996423736,0.08454413698949632,-0.05445471304092426,-0.025347469932461973,-0.153429349775,0.0411443425044,0.0762477602288,0.219994272799,0.0398107962814273
2026-06-30,0.0702136398388,0.214484100645,32,0,0.0762477602288,0.219994272799,80,0,323500,343000,321000,334000,29237216,17.54,17.75,16.27,16.45,0.0,0.00970067111132098,-0.004780191489721528,-0.03292737440505095,0.033488669754043826,0.06503272929765318,0.0398107962814273,0.09016918281845959,0.08848761230684705,0.0855030996423736,-0.04982162377609433,0.044615888798338846,0.0702136398388,0.214484100645,0.0944195806685,0.211145592202,0.05080793981508424
2026-07-01,0.0229705343941,0.152248440694,17,0,0.0944195806685,0.211145592202,55,0,334500,339000,311500,314500,24968382,17.11,17.3,15.97,16.59,0.0,-0.020628995485669436,0.014272565134896647,-0.056243242620263256,-0.06015691683620525,0.05380437138703484,0.05080793981508424,0.06503272929765318,0.09016918281845959,0.08848761230684705,0.033488669754043826,-0.03292737440505095,0.0229705343941,0.152248440694,-0.0691857219939,0.0198705463859,0.046180306250151515
2026-07-02,-0.174047712809,0.0269546407848,29,0,-0.0691857219939,0.0198705463859,31,0,290000,304000,281500,286000,38905074,17.05,17.21,15.79,16.15,0.0,-0.08221033034072892,-0.06976944514477323,-0.025818203538607795,-0.09499226532064259,0.047439156076127684,0.046180306250151515,0.05380437138703484,0.06503272929765318,0.09016918281845959,-0.06015691683620525,-0.056243242620263256,-0.174047712809,0.0269546407848,0.144333866672,0.24827849383,0.05945019464530729
2026-07-03,0.0591591372336,0.243156312022,45,0,0.144333866672,0.24827849383,40,0,288500,313000,283500,309500,31520538,,,,,,0.05596757495887649,0.0019479814589229772,0.03278608967581722,0.07896628130479812,0.0720588426462342,0.05945019464530729,0.047439156076127684,0.05380437138703484,0.06503272929765318,-0.09499226532064259,-0.025818203538607795,0.0591591372336,0.243156312022,0.0434668845828,0.261962952744,0.04209476224202417
2026-07-06,0.000865288594703,0.169848297524,37,0,0.0434668845828,0.261962952744,137,0,320000,325000,303000,318000,23872879,16.4,16.5,15.56,15.57,0.0,-0.004586223246277443,-0.024880617503237324,-0.02759187242244934,0.027093290655526018,0.07191126168583792,0.04209476224202417,0.0720588426462342,0.047439156076127684,0.05380437138703484,0.07896628130479812,0.03278608967581722,0.000865288594703,0.169848297524,-0.0279633704889,0.151052284678,0.048393514118725056
2026-07-07,-0.241470619483,-0.079794967701,35,0,-0.0279633704889,0.151052284678,36,0,307000,310000,286000,296000,32421032,15.87,16.64,15.53,16.13,0.0,-0.05030715072589894,-0.01887680433503661,-0.013561494425648425,-0.07169192845611645,0.07388200336606993,0.048393514118725056,0.07191126168583792,0.0720588426462342,0.047439156076127684,0.027093290655526018,-0.02759187242244934,-0.241470619483,-0.079794967701,0.0341983320769,0.146356877002,0.05554041233737633
2026-07-08,-0.0998317066912,0.140611717543,21,0,0.0341983320769,0.146356877002,61,0,285500,300000,273500,277500,33525758,16.55,18.91,16.35,16.9,0.0,-0.054971532249633415,-0.05722281374782947,0.025463672010103917,-0.06453852113757118,0.07443964215718217,0.05554041233737633,0.07388200336606993,0.07191126168583792,0.0720588426462342,-0.07169192845611645,-0.013561494425648425,-0.0998317066912,0.140611717543,-0.0506314945681,0.162005909815,0.05160048260078116
2026-07-09,-0.255041771018,0.0474076652376,34,0,-0.0506314945681,0.162005909815,40,0,288500,291500,267500,278000,29703616,16.58,17.27,15.76,15.84,0.0,0.006206902247972065,0.011399743464727288,-0.027917374240184506,0.0018001805041478473,0.0634762448809847,0.05160048260078116,0.07443964215718217,0.07388200336606993,0.07191126168583792,-0.06453852113757118,0.025463672010103917,-0.255041771018,0.0474076652376,0.182681487502,0.263265340704,0.03314282019923726
2026-07-10,0.0351916207792,0.32685940539,25,0,0.182681487502,0.263265340704,44,0,291000,298000,282000,285000,20088811,16.06,16.16,14.96,15.03,0.0,0.02492434943160137,0.05325421686935609,-0.08965237358346119,0.024868066578013524,0.04821938618325605,0.03314282019923726,0.0634762448809847,0.07443964215718217,0.07388200336606993,0.0018001805041478473,-0.027917374240184506,0.0351916207792,0.32685940539,-0.0433040631283,0.159241131581,0.08712652359384485
2026-07-13,-0.183508788944,0.0640600797779,18,0,-0.0433040631283,0.159241131581,116,0,285000,292500,253000,254500,31882652,16.32,17.41,16.03,17.16,0.0,-0.09374865299764747,-0.046526270619333565,0.0641785715266296,-0.11318834427807309,0.056600915988515986,0.08712652359384485,0.04821938618325605,0.0634762448809847,0.07443964215718217,0.024868066578013524,-0.08965237358346119,-0.183508788944,0.0640600797779,0.024865567765,0.0611929960087,0.05347013948225759
2026-07-14,-0.0618029459386,0.238206604592,36,0,0.024865567765,0.0611929960087,46,0,255000,270000,247000,263000,40086496,17.21,17.56,16.15,16.5,0.0,0.007304024930445705,-0.019427897676222765,0.007650963801356348,0.032853196187187156,0.06301450529633905,0.05347013948225759,0.056600915988515986,0.04821938618325605,0.0634762448809847,-0.11318834427807309,0.0641785715266296,-0.0618029459386,0.238206604592,0.296988447397,0.249680295937,0.02478003114057009
2026-07-15,-0.153821888041,0.19796856428,26,0,0.296988447397,0.249680295937,32,0,283500,284500,273000,279500,24873414,16.2,16.57,15.64,15.67,0.0,0.060491212223520927,0.05635520806302631,0.021442857389402093,0.06084826041738923,0.06746256661388703,0.02478003114057009,0.06301450529633905,0.056600915988515986,0.04821938618325605,0.032853196187187156,0.007650963801356348,-0.153821888041,0.19796856428,-0.206878030939,0.0430993771843,0.03015032965631475
2026-07-16,-0.181525391587,0.0565958637108,50,0,-0.206878030939,0.0430993771843,35,0,264500,265500,252500,255000,27001478,15.82,17.23,15.77,16.73,0.0,-0.06578900350999517,-0.04637936668038584,0.015613571104422191,-0.09173874743672772,0.07927221638754804,0.03015032965631475,0.06746256661388703,0.06301450529633905,0.056600915988515986,0.06084826041738923,0.021442857389402093,-0.181525391587,0.0565958637108,-0.0458795819324,0.161234536854,0.042267976069421155
2026-07-22,-0.144909908216,0.223891578417,29,0,0.24181864265,0.389377669248,45,0,276000,276000,260000,260500,22292003,17.42,19.49,16.64,16.64,0.0,0.00734556462005926,-0.0029911683196675977,-0.025049019599161868,0.005774799493883958,0.06640275827646293,0.035865055517847945,0.06826436417090649,0.07604097543483862,0.07927221638754804,0.05965983640633579,-0.02305644752195273,-0.144909908216,0.223891578417,0.273518867004,0.328328201311,0.022411600696862134
2026-07-23,0.0264740920558,0.244598692439,33,0,0.273518867004,0.328328201311,35,0,269000,273000,263000,270000,16011816,17.67,20.31,17.32,18.7,0.0,0.04307234024240879,0.05086182824828499,-0.028547114629072542,0.03581909780495306,0.06123088942218904,0.022411600696862134,0.06640275827646293,0.06826436417090649,0.07604097543483862,0.005774799493883958,-0.025049019599161868,0.0264740920558,0.244598692439,0.156246786366,0.100131922089,0.04563418781157243
2026-07-24,-0.305077913975,-0.0351915119675,28,0,0.156246786366,0.100131922089,28,0,266000,266500,247000,249500,26175580,18.96,19.05,17.41,18.58,0.0,-0.05895011443460119,-0.05469026066778427,-0.022752537017355155,-0.07896304380680143,0.056921268653375774,0.04563418781157243,0.06123088942218904,0.06640275827646293,0.06826436417090649,0.03581909780495306,-0.028547114629072542,-0.305077913975,-0.0351915119675,-0.0569352262219,0.0996670090955,0.029766310432897736
2026-07-27,-0.398511630983,-0.178178751267,12,0,-0.0569352262219,0.0996670090955,109,0,257000,258500,246000,254000,23296044,17.62,19.93,17.53,18.67,0.0,0.009687448635127037,0.021995758165428685,-0.014084739881739085,0.017875351826963135,0.052696490550563246,0.029766310432897736,0.056921268653375774,0.06123088942218904,0.06640275827646293,-0.07896304380680143,-0.022752537017355155,-0.398511630983,-0.178178751267,-0.275900269565,-0.0274566709041,0.05636441594854694
2026-07-28,-0.261403552098,0.0457594706397,31,0,-0.275900269565,-0.0274566709041,26,0,238500,240000,218500,220000,41639623,19.05,19.52,17.88,18.21,0.0,-0.11469894611472893,-0.08029006021264003,0.07308506729143538,-0.14370672066617501,0.07615081498191137,0.05636441594854694,0.052696490550563246,0.056921268653375774,0.06123088942218904,0.017875351826963135,-0.014084739881739085,-0.261403552098,0.0457594706397,-0.100536612777,0.0894739798494,0.12762914041423157
2026-07-29,-0.202331264945,-0.03285653055,22,0,-0.100536612777,0.0894739798494,62,0,226500,234000,189200,208500,65555523,18.27,20.88,17.45,20.66,0.0,-0.06169888140427982,-0.06311053125987207,0.050939642024134264,-0.05368850511350537,0.0732392313933087,0.12762914041423157,0.07615081498191137,0.052696490550563246,0.056921268653375774,-0.14370672066617501,0.07308506729143538,-0.202331264945,-0.03285653055,-0.159053455755,-0.0260684899661,0.06742338602567428
2026-07-30,-0.09205534539,0.06910023987,30,0,-0.159053455755,-0.0260684899661,41,0,214000,226000,202000,207000,46694193,19.56,20.08,17.0,17.09,0.0,-0.012380230613702775,-0.02738304572869369,-0.018509466750425398,-0.00722024797348702,0.06328756821211401,0.06742338602567428,0.0732392313933087,0.07615081498191137,0.052696490550563246,-0.05368850511350537,0.050939642024134264,-0.09205534539,0.06910023987,0.219109028452,0.320937302,0.05656518731469777
2026-07-31,0.0666697122755,0.257222780081,47,0,0.219109028452,0.320937302,25,0,257000,267000,243000,262500,58478873,16.82,18.7,15.82,15.99,0.0,0.16476408136800524,0.11000864976722044,-0.0214633231957148,0.2375322887663094,0.141254519125747,0.05656518731469777,0.06328756821211401,0.0732392313933087,0.07615081498191137,-0.00722024797348702,-0.018509466750425398,0.0666697122755,0.257222780081,-0.0244177263174,0.14813898598,0.028339427160508864
2026-08-03,-0.0742361827104,0.154010648311,24,0,-0.0244177263174,0.14813898598,207,0,248000,249500,238000,239500,27825493,16.03,16.3,15.54,15.86,0.0,-0.05260726347135034,0.02414485458808649,-0.04324539885671046,-0.09169766518070849,0.14809221912681464,0.028339427160508864,0.141254519125747,0.06328756821211401,0.0732392313933087,0.2375322887663094,-0.0214633231957148,-0.0742361827104,0.154010648311,0.0344635594458,0.231984419656,0.04196101914763865
2026-08-04,-0.277057511154,-0.0563798408059,17,0,0.0344635594458,0.231984419656,60,0,244500,244500,228000,240000,29433821,15.76,16.65,15.51,16.5,0.0,0.016090515502474936,0.05715389313625586,0.015599407400833152,0.002085506491021361,0.128700030070387,0.04196101914763865,0.14809221912681464,0.141254519125747,0.06328756821211401,-0.09169766518070849,-0.04324539885671046,-0.277057511154,-0.0563798408059,0.110689097876,0.30061279916,0.02530321142464669
2026-08-05,-0.0687047337615,0.165423656285,13,0,0.110689097876,0.30061279916,35,0,254000,254500,244000,246000,22577128,16.15,18.43,15.48,15.81,0.0,0.03694270852773085,0.023882525461708944,-0.04359345283446978,0.024692612590371414,0.12250032753081448,0.02530321142464669,0.128700030070387,0.14809221912681464,0.141254519125747,0.002085506491021361,0.015599407400833152,-0.0687047337615,0.165423656285,-0.0421472874862,0.131295142085,0.04563418781157243
2026-08-06,-0.062504766165,0.0306935877381,20,0,-0.0421472874862,0.131295142085,54,0,241500,246000,228000,230500,26101823,15.83,16.03,15.11,15.15,0.0,-0.04683111283535449,0.002597955572350768,-0.017724584232118406,-0.06508067349565957,0.1297757578889562,0.04563418781157243,0.12250032753081448,0.128700030070387,0.14809221912681464,0.024692612590371414,-0.04359345283446978,-0.062504766165,0.0306935877381,-0.119592796967,-0.0449213409182,0.026924007564134805
2026-08-07,-0.0101268801786,0.07559364195,14,0,-0.119592796967,-0.0449213409182,21,0,235000,239500,229000,231000,20546010,15.3,15.36,14.77,14.9,0.0,-0.005991184892038676,-0.003573931625797262,-0.020686781165426285,0.002166848085090293,0.04998612650628982,0.026924007564134805,0.1297757578889562,0.12250032753081448,0.128700030070387,-0.06508067349565957,-0.017724584232118406,-0.0101268801786,0.07559364195,0.0345719947318,0.220688769583,0.025723898120374067
2026-08-10,-0.286164102247,0.0237316213689,44,0,0.0345719947318,0.220688769583,162,0,236000,238500,228500,230000,16327805,15.4,15.72,15.1,15.46,0.0,0.006511983504005105,0.06735827344742956,-0.0832780809346335,-0.00433840159859813,0.03370999404129161,0.025723898120374067,0.04998612650628982,0.1297757578889562,0.12250032753081448,0.002166848085090293,-0.020686781165426285,-0.286164102247,0.0237316213689,-0.073330310166,0.131714525521,0.039583712627506436
2026-08-11,-0.0768030464214,0.248889326786,14,0,-0.073330310166,0.131714525521,52,0,229500,243000,227500,239500,23310969,15.42,15.61,15.23,15.28,0.0,0.007254964329555746,0.003936208222992618,-0.12008618911437781,0.040474107927774644,0.0403299506673568,0.039583712627506436,0.03370999404129161,0.04998612650628982,0.1297757578889562,-0.00433840159859813,-0.0832780809346335,-0.0768030464214,0.248889326786,0.196556434777,0.259268853093,0.04672722165010566
2026-08-12,0.0563408864176,0.414915975205,42,0,0.196556434777,0.259268853093,27,0,243500,260500,241000,255500,27102479,15.28,15.42,14.39,14.55,0.0,0.03613821002000254,0.0012465415914407745,-0.08807313607008745,0.06466899279278912,0.04947751863463747,0.04672722165010566,0.0403299506673568,0.03370999404129161,0.04998612650628982,0.040474107927774644,-0.12008618911437781,0.0563408864176,0.414915975205,0.0643379588899,0.329483144792,0.019138527623857142
2026-08-13,-0.0543844410693,0.386599540645,40,0,0.0643379588899,0.329483144792,64,0,267500,271000,262500,268000,35530867,14.68,14.8,14.39,14.63,0.0,0.03499361710375816,0.0028600014844321897,-0.021475413725572053,0.0477645708670975,0.029920426852497007,0.019138527623857142,0.04947751863463747,0.0403299506673568,0.03370999404129161,0.06466899279278912,-0.08807313607008745,-0.0543844410693,0.386599540645,0.228934159634,0.413306677824,0.02107448528960426
