date,intraday_sentiment_index,intraday_item_count,intraday_no_posts,overnight_sentiment_index,overnight_item_count,overnight_no_posts,open,high,low,close,volume,vix_open,vix_high,vix_low,vix_close,vix_volume
2026-03-19,-0.0653005141583,61,0,-0.0797581820402,57,0,1008000,1043000,1003000,1013000,3347483,25.6000003815,27.5200004578,23.5400009155,24.0599994659,0
2026-03-20,0.0726605265989,59,0,0.0347654860136,38,0,1023000,1026000,1002000,1007000,3426646,24.4599990845,29.2800006866,23.6800003052,26.7800006866,0
2026-03-23,-0.0220356199636,37,0,-0.06428451635,172,0,952000,963000,927000,933000,3911813,30.0400009155,31.0400009155,20.2800006866,26.1499996185,0
2026-03-24,-0.0382496070551,45,0,0.0547740289545,50,0,993000,994000,938000,986000,4352152,25.9099998474,27.9400005341,25.6399993896,26.9500007629,0
2026-03-25,-0.0295142104584,41,0,-0.0204583691528,35,0,1016000,1042000,988000,995000,4463869,25.7900009155,26.6700000763,24.8199996948,25.3299999237,0
2026-03-26,-0.00742368640766,22,0,-0.00336328360843,39,0,965000,973000,931000,933000,4660620,26.4899997711,28.4899997711,26.1200008392,27.4400005341,0
2026-03-27,-0.0849827215245,47,0,-0.112545219091,37,0,890000,934000,880000,922000,4520942,27.5400009155,31.6499996185,27.5400009155,31.0499992371,0
2026-03-30,0.0417907154236,24,0,-0.0128612325945,160,0,867000,884000,862000,873000,4498502,30.7900009155,31.5200004578,29.3299999237,30.6100006104,0
2026-03-31,-0.0299584464319,22,0,-0.1118082149,46,0,817000,852000,806000,807000,7194351,29.5300006866,29.6399993896,25.0799999237,25.25,0
2026-04-01,-0.0117910795238,38,0,0.145078218788,30,0,884000,905000,858000,893000,6255058,24.2999992371,25.3500003815,23.5,24.5400009155,0
2026-04-02,-0.0871876585304,42,0,-0.0946303623996,45,0,912000,914000,818000,830000,6127534,26.7800006866,27.8899993896,23.8700008392,23.8700008392,0
2026-04-03,-0.00400738293159,52,0,-0.00106106155739,57,0,867000,886000,860000,876000,2927164,,,,,
2026-04-06,-0.0411747104879,27,0,-0.0222579342104,111,0,877000,901500,869000,886000,3100989,24.9300003052,25.2999992371,23.7800006866,24.1700000763,0
2026-04-07,0.0760770937451,52,0,0.0303881901341,56,0,917000,933000,888000,916000,3619929,25.0900001526,28,24.3400001526,25.7800006866,0
2026-04-08,0.043381114428,36,0,0.0760867106456,51,0,1007000,1056000,992000,1033000,6709356,20.9699993134,22.1700000763,19.9099998474,21.0400009155,0
2026-04-09,0.0990921527416,34,0,0.129342824618,49,0,1015000,1025000,990000,998000,5026817,21.25,21.6299991608,19.4500007629,19.4899997711,0
2026-04-10,-0.00975296121494,26,0,0.0489814790554,33,0,1030000,1042000,1024000,1027000,3134921,19.7099990845,20.2800006866,18.8299999237,19.2299995422,0
2026-04-13,0.0178187315725,29,0,-0.0224804631443,158,0,999000,1043000,996000,1040000,2769753,21.1700000763,21.5799999237,18.9599990845,19.1200008392,0
2026-04-14,0.337150615186,57,0,0.129045218666,44,0,1092000,1128000,1078000,1103000,4754545,18.7299995422,18.7600002289,17.8899993896,18.3600006104,0
2026-04-15,0.114719104414,29,0,0.144202538781,58,0,1165000,1173000,1130000,1136000,4093703,18.1800003052,18.5,17.3999996185,18.1700000763,0
2026-04-16,-0.0576275911855,46,0,0.0749171652126,31,0,1141000,1161000,1130000,1155000,2901319,18.0400009155,19.0900001526,17.7600002289,17.9400005341,0
2026-04-17,-0.0352864145737,36,0,-0.0528172511581,81,0,1149000,1155000,1121000,1128000,3578235,18.1800003052,18.2399997711,16.8700008392,17.4799995422,0
2026-04-20,-0.0353815980897,35,0,-0.0289115130397,204,0,1148000,1175000,1141000,1166000,3748014,19.5799999237,19.9899997711,18.7700004578,18.8700008392,0
2026-04-21,-0.0241186075459,40,0,0.165837471087,68,0,1196000,1228000,1193000,1224000,3516960,19.1800003052,20.8500003815,18.75,19.5,0
2026-04-22,-0.0399464309403,55,0,0.0015900637647,73,0,1227000,1233000,1195000,1223000,2894919,19.0300006866,19.5400009155,18.6800003052,18.9200000763,0
2026-04-23,0.0170782738631,49,0,-0.0310268738413,52,0,1220000,1267000,1183000,1225000,5343871,19.4200000763,21.5599994659,18.7000007629,19.3099994659,0
2026-04-24,-0.0035860052108,66,0,-0.00464779069397,47,0,1237000,1242000,1193000,1222000,3127857,18.8899993896,19.3500003815,18.4599990845,18.7099990845,0
2026-04-27,0.00271791596471,62,0,0.0341656157126,208,0,1253000,1317000,1249000,1292000,4563073,19.2099990845,19.2700004578,18.0200004578,18.0200004578,0
2026-04-28,0.0233166792885,52,0,0.0643464340271,42,0,1313000,1328000,1296000,1300000,3002713,18.2999992371,19.4300003052,17.7800006866,17.8299999237,0
2026-04-29,0.0862431926492,60,0,0.0153636724596,54,0,1284000,1317000,1281000,1293000,3001208,17.8299999237,19,17.8099994659,18.8099994659,0
2026-04-30,0.0301482049525,40,0,0.00795362313189,35,0,1312000,1325000,1286000,1286000,3342342,18.6800003052,18.7299995422,16.8700008392,16.8899993896,0
2026-05-04,0.150161748164,83,0,-0.0164004709965,257,0,1339000,1450000,1333000,1447000,5776641,17.3799991608,19.0799999237,17.1499996185,18.2900009155,0
2026-05-06,0.0604572874545,55,0,0.104438345474,122,0,1590000,1614000,1557000,1601000,6631934,17.1499996185,17.4599990845,16.1800003052,17.3899993896,0
2026-05-07,0.0534377649055,44,0,0.0828041942798,51,0,1622000,1665000,1567000,1654000,5860618,17.5300006866,17.6000003815,16.8500003815,17.0799999237,0
2026-05-08,-0.0527735957538,55,0,0.0396901886029,65,0,1591000,1689000,1591000,1686000,4278087,17.3700008392,17.5300006866,16.8199996948,17.1900005341,0
2026-05-11,0.133749888167,73,0,0.0263065564053,217,0,1833000,1949000,1826000,1880000,7433039,18.2099990845,18.4699993134,17.8999996185,18.3799991608,0
2026-05-12,0.0613375493173,48,0,0.109236421147,46,0,1944000,1967000,1804000,1835000,9160593,18.7700004578,19.1000003815,17.9200000763,17.9899997711,0
2026-05-13,0.105650359786,39,0,-0.0908382229414,48,0,1781000,1990000,1781000,1976000,7126921,17.9799995422,18.3999996185,17.7600002289,17.8700008392,0
2026-05-14,0.0301372491613,24,0,0.0568900581637,66,0,1976000,1994000,1937000,1970000,6040068,17.8600006104,18.0799999237,17.2000007629,17.2600002289,0
2026-05-15,-0.0756529448983,37,0,0.0768441976001,29,0,1950000,1995000,1789000,1819000,7485233,18.0699996948,19.2700004578,17.7999992371,18.4300003052,0
2026-05-18,0.12024420813,60,0,0.0129166900524,211,0,1780000,1897000,1731000,1840000,6481608,19.25,19.4400005341,17.7000007629,17.8199996948,0
2026-05-19,-0.0369106007307,31,0,0.0346642592272,64,0,1791000,1823000,1740000,1745000,4575855,18.0100002289,18.3600006104,17.6599998474,18.0599994659,0
2026-05-20,-0.158955005409,41,0,-0.0456302360518,60,0,1743000,1778000,1690000,1745000,5535123,18.1700000763,18.1800003052,17.1299991608,17.4400005341,0
2026-05-21,-0.0111601371336,54,0,0.126363146912,59,0,1801000,1954000,1796000,1940000,5096690,17.5799999237,17.8700008392,16.6000003815,16.7600002289,0
2026-05-22,-0.0246308740135,54,0,0.0428845589006,32,0,1942000,1952000,1912000,1941000,3135190,16.8299999237,17.3899993896,16.4599990845,16.7000007629,0
2026-05-26,0.133222111689,32,0,0.0104298516447,230,0,2008000,2087000,2006000,2052000,4903591,16.9200000763,17.2299995422,16.5599994659,17.0100002289,0
2026-05-27,0.132837020052,53,0,0.0662729655095,79,0,2279000,2358000,2200000,2243000,7545783,17.0100002289,17.1800003052,16.2900009155,16.2900009155,0
2026-05-28,0.0487300419544,55,0,0.0379950324546,80,0,2189000,2305000,2151000,2289000,6229499,16.7600002289,16.8500003815,15.6099996567,15.7399997711,0
2026-05-29,0.108831899149,39,0,0.015052524962,61,0,2352000,2379000,2290500,2333000,8518013,15.8100004196,15.8800001144,15.220000267,15.3199996948,0
2026-06-01,-0.0403072102818,45,0,0.0340472976197,246,0,2299000,2398000,2296000,2363000,5602897,15.8800001144,16.3400001526,15.7100000381,16.0499992371,0
2026-06-02,0.00448359775213,35,0,0.0995929247938,64,0,2376000,2407000,2259000,2360000,5837216,16.2800006866,16.2900009155,15.7100000381,15.7700004578,0
2026-06-04,-0.00867979385553,42,0,0.0672500126427,122,0,2284000,2327000,2262000,2298000,3941067,16.3299999237,16.7999992371,15.1800003052,15.3999996185,0
2026-06-05,-0.0107205253998,43,0,-0.0391731936968,53,0,2142000,2188000,2070000,2070000,5778751,15.8699998856,21.5699996948,15.5600004196,21.5100002289,0
2026-06-08,-0.00631257954753,43,0,-0.0591037840348,214,0,1856000,2072000,1855000,1911000,6610833,20.2900009155,20.3500003815,17.9400005341,18.9200000763,0
2026-06-09,0.0877718190581,38,0,-0.0112156493873,72,0,2050000,2226000,1998000,2215000,5878039,18.1900005341,23.3400001526,17.5200004578,19.8700008392,0
2026-06-10,-0.0696917924417,65,0,-0.0153893963813,67,0,2137000,2180000,1992000,2048000,4928269,20.1000003815,22.6599998474,20.0599994659,22.2199993134,0
2026-06-11,-0.0918706014032,58,0,-0.0463020212071,64,0,1975000,2163000,1960000,2101000,6625775,21.25,22.5900001526,19.3600006104,19.4400005341,0
2026-06-12,0.0651708198193,38,0,0.0750870600534,45,0,2281000,2304000,2150000,2150000,5286416,19.5100002289,19.8500003815,17.5900001526,17.6800003052,0
2026-06-15,-0.00650136005139,37,0,0.00974566549361,218,0,2283000,2322000,2265000,2288000,3872910,16.7800006866,16.8500003815,15.9799995422,16.2000007629,0
2026-06-16,0.00377149828764,20,0,-0.0295958810305,54,0,2381000,2400000,2286000,2382000,3644469,16.2000007629,16.4400005341,15.7700004578,16.4099998474,0
2026-06-17,0.0127771426276,29,0,0.0124451657102,50,0,2335000,2523000,2334000,2521000,3980010,16.0799999237,18.8400001526,16.0200004578,18.4400005341,0
2026-06-18,-0.00705634971018,22,0,0.0491099431402,78,0,2556000,2738000,2556000,2685000,5808765,17.2299995422,17.6000003815,16.3500003815,16.3999996185,0
2026-06-19,-0.0244611488425,41,0,0.0336979957375,60,0,2824000,2891000,2688000,2764000,7478195,,,,,
2026-06-22,0.0255034077642,23,0,-0.0022228977042,163,0,2728000,2945000,2728000,2919000,5179795,17.4799995422,17.9200000763,16.4899997711,17.2800006866,0
2026-06-23,-0.0243952737744,16,0,-0.053351970537,40,0,2898000,2943000,2536000,2555000,8050335,19.6700000763,20.5400009155,18.6100006104,19.4899997711,0
2026-06-24,-0.09057854779,33,0,-0.0418351449466,46,0,2598000,2703000,2453000,2580000,7487916,19.1299991608,20.3400001526,18.0400009155,18.6299991608,0
2026-06-25,-0.0243907337955,63,0,0.0667725251652,52,0,2865000,2987000,2749000,2917000,6790853,18.1100006104,19.9500007629,17.7199993134,18.8899993896,0
2026-06-26,-0.0776620335517,23,0,-0.0434630678187,62,0,2850000,2880000,2600000,2673000,7467492,19.7000007629,20.7199993134,18.2000007629,18.4099998474,0
2026-06-29,-0.0129147556949,21,0,-0.00302931845403,191,0,2636000,2688000,2517000,2628000,5217788,18.6000003815,19.4500007629,17.4899997711,17.6499996185,0
2026-06-30,-0.060440622149,43,0,0.0601657577608,44,0,2608000,2742000,2541000,2650000,5109213,17.5400009155,17.75,16.2700004578,16.4500007629,0
2026-07-01,-0.0196017126947,28,0,0.00284968707353,60,0,2665000,2723000,2502000,2560000,4277276,17.1100006104,17.2999992371,15.970000267,16.5900001526,0
2026-07-02,-0.0673379001096,30,0,0.0529854087676,56,0,2351000,2448000,2187000,2187000,7685914,17.0499992371,17.2099990845,15.7899999619,16.1499996185,0
2026-07-03,0.00311874711256,34,0,-0.160586905633,37,0,2197000,2454000,2045000,2425000,7984914,,,,,
2026-07-06,-0.019660650533,42,0,-0.00414295485957,221,0,2450000,2497000,2292000,2343000,4235360,16.3999996185,16.5,15.5600004196,15.5699996948,0
2026-07-07,-0.0967944123406,32,0,-0.0433267911609,30,0,2289000,2343000,2080000,2201000,6351195,15.8699998856,16.6399993896,15.529999733,16.1299991608,0
2026-07-08,-0.0269860468871,34,0,-0.0352512638419,60,0,2118000,2329000,2076000,2076000,6975631,16.5499992371,18.9099998474,16.3500003815,16.8999996185,0
2026-07-09,-0.0566448968373,55,0,0.0236527144879,74,0,2228000,2270000,2091000,2186000,6261504,16.5799999237,17.2700004578,15.7600002289,15.8400001526,0
2026-07-10,0.0249544197232,38,0,0.0896040030723,39,0,2296000,2305000,2166000,2180000,4827239,16.0599994659,16.1599998474,14.9600000381,15.029999733,0
2026-07-13,0.147017499554,20,0,-0.0545621357689,170,0,2113000,2142000,1839000,1845000,8040043,16.3199996948,17.4099998474,16.0300006866,17.1599998474,0
2026-07-14,-0.0296147063198,39,0,0.0271199158919,43,0,1825000,1936000,1678000,1913000,10447011,17.2099990845,17.5599994659,16.1499996185,16.5,0
2026-07-15,0.028881923346,21,0,-0.0282283066145,62,0,2120000,2171000,2070000,2082000,6046951,16.2000007629,16.5699996948,15.6400003433,15.6700000763,0
2026-07-16,0.0712765079367,24,0,-0.0813673251216,31,0,1902000,1919000,1821000,1842000,5608812,15.8199996948,17.2299995422,15.7700004578,16.7299995422,0
2026-07-20,0.0165092910105,58,0,-0.0689808667858,305,0,1745000,1892000,1735000,1764000,5876444,18.8999996185,18.9400005341,17.4099998474,18.6499996185,0
2026-07-21,-0.154141814372,44,0,0.0845957284566,37,0,1775000,1889000,1732000,1836000,4639208,17.4799995422,17.9899997711,16.8600006104,17.0499992371,0
2026-07-22,0.033373529006,40,0,0.0188008109195,80,0,1977000,2006000,1830000,1830000,4802637,17.4200000763,19.4899997711,16.6399993896,16.6399993896,0
2026-07-23,-0.0145736113709,27,0,0.0240351625746,40,0,1910000,1948000,1845000,1919000,4119477,17.6700000763,20.3099994659,17.3199996948,18.7000007629,0
2026-07-24,-0.101458483565,49,0,-0.0179699824486,52,0,1894000,1894000,1752000,1759000,4935624,18.9599990845,19.0499992371,17.4099998474,18.5799999237,0
2026-07-27,-0.0209411273622,40,0,-0.0347294713718,213,0,1814000,1821000,1707000,1816000,4030933,17.6200008392,19.9300003052,17.5300006866,18.6700000763,0
2026-07-28,-0.22542274603,29,0,-0.1393477394,55,0,1662000,1674000,1550000,1550000,8120587,19.0499992371,19.5200004578,17.8799991608,18.2099990845,0
2026-07-29,-0.147898967592,33,0,-0.0583129786893,57,0,1567000,1619000,1246000,1401000,12428883,18.2700004578,20.8799991608,17.4500007629,20.6599998474,0
2026-07-30,-0.0224008682015,22,0,-0.0967819538312,63,0,1361000,1459000,1287000,1322000,9543189,19.5599994659,20.0799999237,17,17.0900001526,0
2026-07-31,0.115230737693,64,0,0.0781940949645,59,0,1697000,1718000,1586000,1718000,10499619,16.8199996948,18.7000007629,15.8199996948,15.9899997711,0
2026-08-03,-0.0906503532361,42,0,-0.0554336846684,210,0,1642000,1645000,1562000,1567000,5432833,16.0300006866,16.2999992371,15.5399999619,15.8599996567,0
2026-08-04,-0.0429105962054,41,0,0.0139837945112,66,0,1620000,1630000,1483000,1577000,5391210,15.7600002289,16.6499996185,15.5100002289,16.5,0
2026-08-05,0.0398183238553,42,0,0.0627552168381,49,0,1693000,1701000,1647000,1668000,3945674,16.1499996185,18.4300003052,15.4799995422,15.8100004196,0
2026-08-06,-0.0757543976337,35,0,-0.0657738294026,42,0,1600000,1606000,1481000,1495000,5498295,15.8299999237,16.0300006866,15.1099996567,15.1499996185,0
2026-08-07,-0.0648771313778,17,0,-0.14278335455,34,0,1521000,1542000,1409000,1422000,5002539,15.3000001907,15.3599996567,14.7700004578,14.8999996185,0
2026-08-10,-0.153094233922,31,0,0.0386314193827,177,0,1443000,1487000,1397000,1420000,3295283,15.3999996185,15.720000267,15.1000003815,15.4600000381,0
2026-08-11,-0.0337150009907,55,0,-0.0657455487075,49,0,1405000,1455000,1373000,1425000,3817655,15.4200000763,15.6099996567,15.2299995422,15.279999733,0
2026-08-12,0.0458140633016,29,0,0.0901837711169,41,0,1456000,1549000,1440000,1504000,4566672,15.279999733,15.4200000763,14.3900003433,14.5500001907,0
2026-08-13,-0.0119533223889,18,0,0.117517243782,43,0,1582000,1634000,1567000,1593000,4680347,14.6800003052,14.8000001907,14.3900003433,14.6300001144,0
2026-08-14,-0.0342983866516,28,0,0.26240135116,22,0,1695000,1697000,1626000,1645000,4295990,14.6400003433,14.720000267,14.1800003052,14.25,0
2026-08-17,0.000140729335336,21,0,-0.0187980093223,139,0,,,,,,,,,,
