date,intraday_sentiment_index,intraday_item_count,intraday_no_posts,overnight_sentiment_index,overnight_item_count,overnight_no_posts,open,high,low,close,volume,vix_open,vix_high,vix_low,vix_close,vix_volume,kospi_ret,kosdaq_ret,vkospi_change,log_ret,realized_vol,parkinson_vol,realized_vol_lag1,realized_vol_lag2,realized_vol_lag3,log_ret_lag1,vkospi_change_lag1,sentiment_intraday,sentiment_overnight,target_vol_5d,target_vol_pk
2026-03-19,-0.0102200566519,6,0,-0.0762248299985,14,0,190200.0,196000.0,189500.0,189700.0,439588.0,25.6000003815,27.5200004578,23.5400009155,24.0599994659,0.0,-0.027689404011756263,-0.018112512347757632,0.023530497410194036,-0.03521855436834738,0.030286273109254948,0.02025430779918412,0.026295479562627927,0.026595567816785542,0.01633759403189454,0.015384918839479456,0.029595716913284942,-0.0102200566519,0.0595295696357,0.02765117304421443,0.013213508698781176
2026-03-20,0.0947302563411,10,0,0.0595295696357,12,0,190800.0,193000.0,188800.0,191900.0,410787.0,24.4599990845,29.2800006866,23.6800003052,26.7800006866,0.0,0.003114927304790473,0.015653248027335174,0.0030600329880989645,0.011530526072685614,0.02765117304421443,0.013213508698781176,0.030286273109254948,0.026295479562627927,0.026595567816785542,-0.03521855436834738,0.023530497410194036,0.0947302563411,-0.214297683417,0.04180541276045793,0.019876978256513307
2026-03-23,-0.0942029904514,19,0,-0.214297683417,20,0,183800.0,184300.0,178300.0,179100.0,461538.0,30.0400009155,31.0400009155,20.2800006866,26.1499996185,0.0,-0.06714807172068243,-0.05725058940103121,0.12105270641891071,-0.06903009394698817,0.04180541276045793,0.019876978256513307,0.02765117304421443,0.030286273109254948,0.026295479562627927,0.011530526072685614,0.0030600329880989645,-0.0942029904514,0.00394064199075,0.054682622709321706,0.0351709764750357
2026-03-24,0.210360796812,9,0,0.00394064199075,22,0,186800.0,196900.0,185700.0,193000.0,615748.0,25.9099998474,27.9400005341,25.6399993896,26.9500007629,0.0,0.027040782875872117,0.02213467097761353,0.034278338432104594,0.07474587983821951,0.054682622709321706,0.0351709764750357,0.04180541276045793,0.02765117304421443,0.030286273109254948,-0.06903009394698817,0.12105270641891071,0.210360796812,0.241309470405,0.05929887979502871,0.03266696943168798
2026-03-25,0.102371523019,10,0,0.241309470405,8,0,193400.0,204000.0,193200.0,203000.0,505161.0,25.7900009155,26.6700000763,24.8199996948,25.3299999237,0.0,0.015771847983059188,0.03341842504920354,-0.05519623709378531,0.050515790136901745,0.05929887979502871,0.03266696943168798,0.054682622709321706,0.04180541276045793,0.02765117304421443,0.07474587983821951,0.034278338432104594,0.102371523019,0.110540680212,0.05701896921039393,0.028518649485320804
2026-03-26,-0.0609380547268,22,0,0.110540680212,9,0,202000.0,207000.0,197400.0,198900.0,374921.0,26.4899997711,28.4899997711,26.1200008392,27.4400005341,0.0,-0.03274279743849066,-0.01995545687752218,-0.027195742808490055,-0.020403793181860825,0.05701896921039393,0.028518649485320804,0.05929887979502871,0.054682622709321706,0.04180541276045793,0.050515790136901745,-0.05519623709378531,-0.0609380547268,-0.0930272770817,0.057148656840081365,0.05267985741686178
2026-03-27,-0.0619593876194,34,0,-0.0930272770817,13,0,193900.0,206000.0,188700.0,202500.0,499114.0,27.5400009155,31.6499996185,27.5400009155,31.0499992371,0.0,-0.003961716589601455,0.0042754054107606125,0.012453461071286557,0.01793770068666725,0.057148656840081365,0.05267985741686178,0.05701896921039393,0.05929887979502871,0.054682622709321706,-0.020403793181860825,-0.027195742808490055,-0.0619593876194,-0.0376546056768,0.0375451988059604,0.02896630855247878
2026-03-30,-0.0750768652263,25,0,-0.0376546056768,13,0,196500.0,206000.0,196300.0,203500.0,404454.0,30.7900009155,31.5200004578,29.3299999237,30.6100006104,0.0,-0.030156715411874035,-0.030653127527485516,0.013603422100567213,0.0049261183360557815,0.0375451988059604,0.02896630855247878,0.057148656840081365,0.05701896921039393,0.05929887979502871,0.01793770068666725,0.012453461071286557,-0.0750768652263,0.0706648397338,0.040541699733108616,0.040183272366395885
2026-03-31,-0.0502361482974,22,0,0.0706648397338,21,0,205000.0,205500.0,192200.0,192200.0,603090.0,29.5300006866,29.6399993896,25.0799999237,25.25,0.0,-0.04353934989936729,-0.05063505177643841,0.000813603494559056,-0.057129508346457615,0.040541699733108616,0.040183272366395885,0.0375451988059604,0.057148656840081365,0.05701896921039393,0.0049261183360557815,0.013603422100567213,-0.0502361482974,-0.0372048956239,0.040294038834129325,0.019447018291095793
2026-04-01,-0.0720248603524,17,0,-0.0372048956239,17,0,202000.0,204000.0,197500.0,202000.0,410700.0,24.2999992371,25.3500003815,23.5,24.5400009155,0.0,0.08099259314848242,0.0588483732274186,0.002761310939958293,0.04973120086501255,0.040294038834129325,0.019447018291095793,0.040541699733108616,0.0375451988059604,0.057148656840081365,-0.057129508346457615,0.000813603494559056,-0.0720248603524,-0.0173794771836,0.040977085660010355,0.05137654750609046
2026-04-02,-0.0157858584933,19,0,-0.0173794771836,6,0,202500.0,211000.0,193700.0,196900.0,728719.0,26.7800006866,27.8899993896,23.8700008392,23.8700008392,0.0,-0.045682489554427864,-0.0551020381158949,-0.0454623740767574,-0.025571711756124927,0.040977085660010355,0.05137654750609046,0.040294038834129325,0.040541699733108616,0.0375451988059604,0.04973120086501255,0.002761310939958293,-0.0157858584933,-0.181508030406,0.04000065369373851,0.03230429203397275
2026-04-03,-0.0733057010953,22,0,-0.181508030406,5,0,199500.0,200500.0,190000.0,192600.0,470485.0,,,,,,0.027001032478869518,0.00699029774552736,0.0032200688784565523,-0.022080486281054645,0.04000065369373851,0.03230429203397275,0.040977085660010355,0.040294038834129325,0.040541699733108616,-0.025571711756124927,-0.0454623740767574,-0.0733057010953,0.120088189761,0.045273301535071774,0.03453496846304713
2026-04-06,-0.00581854888403,13,0,0.120088189761,8,0,192600.0,204000.0,192600.0,199900.0,579226.0,24.9300003052,25.2999992371,23.7800006866,24.1700000763,0.0,0.01348976783637407,-0.01551814080488863,0.009095565484485115,0.037201742142329186,0.045273301535071774,0.03453496846304713,0.04000065369373851,0.040977085660010355,0.040294038834129325,-0.022080486281054645,0.0032200688784565523,-0.00581854888403,-0.0359998686475,0.033969141376326284,0.036070897400217954
2026-04-07,0.027800975872,24,0,-0.0359998686475,12,0,199700.0,211000.0,198700.0,201500.0,542160.0,25.0900001526,28.0,24.3400001526,25.7800006866,0.0,0.008122393356619132,-0.010210731196053141,-0.0025182586967233012,0.00797213988038339,0.033969141376326284,0.036070897400217954,0.045273301535071774,0.04000065369373851,0.040977085660010355,0.037201742142329186,0.009095565484485115,0.027800975872,-0.0470132573661,0.029810104885599518,0.027205277961689835
2026-04-08,-0.0834832481523,14,0,-0.0470132573661,12,0,212500.0,214500.0,205000.0,208500.0,585119.0,20.9699993134,22.1700000763,19.9099998474,21.0400009155,0.0,0.06645464088593828,0.04996854318787933,-0.03055105768576042,0.03414965985211857,0.029810104885599518,0.027205277961689835,0.033969141376326284,0.045273301535071774,0.04000065369373851,0.00797213988038339,-0.0025182586967233012,-0.0834832481523,-0.0908519661508,0.026638951166728257,0.028586100035582547
2026-04-09,-0.00922654547146,29,0,-0.0908519661508,18,0,207500.0,209750.0,200000.0,206000.0,574238.0,21.25,21.6299991608,19.4500007629,19.4899997711,0.0,-0.016193858798109546,-0.012789610352791822,-0.06701414217449873,-0.012062872449275095,0.026638951166728257,0.028586100035582547,0.029810104885599518,0.033969141376326284,0.045273301535071774,0.03414965985211857,-0.03055105768576042,-0.00922654547146,0.0381634019637,0.02664079131152844,0.01617276003143205
2026-04-10,0.0550123577321,22,0,0.0381634019637,22,0,207000.0,207000.0,201500.0,201500.0,267837.0,19.7099990845,20.2800006866,18.8299999237,19.2299995422,0.0,0.013897419484576854,0.016251976645327817,-0.08465550473251068,-0.022086787402843398,0.02664079131152844,0.01617276003143205,0.026638951166728257,0.029810104885599518,0.033969141376326284,-0.012062872449275095,-0.06701414217449873,0.0550123577321,-0.0311149706385,0.02244373590672822,0.016373190654997146
2026-04-13,0.0452591985324,11,0,-0.0311149706385,15,0,201500.0,204500.0,199000.0,199000.0,286581.0,21.1700000763,21.5799999237,18.9599990845,19.1200008392,0.0,-0.008613731093300669,0.005662276294411598,0.011231566123103002,-0.012484556662245284,0.02244373590672822,0.016373190654997146,0.02664079131152844,0.026638951166728257,0.029810104885599518,-0.022086787402843398,-0.08465550473251068,0.0452591985324,0.000799014853934,0.02192767409310169,0.0203093255704038
2026-04-14,-0.158477938842,12,0,0.000799014853934,9,0,203500.0,204500.0,197700.0,197800.0,306781.0,18.7299995422,18.7600002289,17.8899993896,18.3600006104,0.0,0.027026950807129444,0.019841134829755688,-0.005399473172116268,-0.006048405535880704,0.02192767409310169,0.0203093255704038,0.02244373590672822,0.02664079131152844,0.026638951166728257,-0.012484556662245284,0.011231566123103002,-0.158477938842,-0.0609024669844,0.01736909285404713,0.01775186987460308
2026-04-15,-0.0135298341396,15,0,-0.0609024669844,15,0,202000.0,206000.0,200000.0,202500.0,370153.0,18.1800003052,18.5,17.3999996185,18.1700000763,0.0,0.020506326756059765,0.026866907007865613,0.04124700946231944,0.023483467357982114,0.01736909285404713,0.01775186987460308,0.02192767409310169,0.02244373590672822,0.02664079131152844,-0.006048405535880704,-0.005399473172116268,-0.0135298341396,0.0222501685024,0.018557788077910576,0.018928344097799484
2026-04-16,-0.328961625904,3,0,0.0222501685024,10,0,207000.0,209500.0,203000.0,205000.0,351483.0,18.0400009155,19.0900001526,17.7600002289,17.9400005341,0.0,0.021865804125912495,0.009104321330032392,-0.02928752866817953,0.012270092591814401,0.018557788077910576,0.018928344097799484,0.01736909285404713,0.02192767409310169,0.02244373590672822,0.023483467357982114,0.04124700946231944,-0.328961625904,0.244946117089,0.015032843318683646,0.021683265072492377
2026-04-17,0.0184822838833,16,0,0.244946117089,8,0,205500.0,211500.0,204000.0,208000.0,575204.0,18.1800003052,18.2399997711,16.8700008392,17.4799995422,0.0,-0.005496886518266387,0.006060858412469492,-0.03960913809504583,0.014528100562909808,0.015032843318683646,0.021683265072492377,0.018557788077910576,0.01736909285404713,0.02192767409310169,0.012270092591814401,-0.02928752866817953,0.0184822838833,0.0731558174785,0.010750645157091473,0.0244573687304069
2026-04-20,-0.0239785988101,28,0,0.0731558174785,23,0,208000.0,213000.0,204500.0,210000.0,468514.0,19.5799999237,19.9899997711,18.7700004578,18.8700008392,0.0,0.004378377489743396,0.004102543613021804,0.03663265013506001,0.009569451016150672,0.010750645157091473,0.0244573687304069,0.015032843318683646,0.018557788077910576,0.01736909285404713,0.014528100562909808,-0.03960913809504583,-0.0239785988101,0.29481175637,0.016004399962912023,0.026448452041839952
2026-04-21,-0.0242830347991,33,0,0.29481175637,10,0,214000.0,220500.0,211000.0,220500.0,962694.0,19.1800003052,20.8500003815,18.75,19.5,0.0,0.02687120930313539,0.0035515866516517124,0.025700286499372643,0.04879016416943204,0.016004399962912023,0.026448452041839952,0.010750645157091473,0.015032843318683646,0.018557788077910576,0.009569451016150672,0.03663265013506001,-0.0242830347991,0.0632929154887,0.021654850523924712,0.02761687499266832
2026-04-22,0.053333475966,41,0,0.0632929154887,27,0,222500.0,222500.0,212500.0,218000.0,744134.0,19.0300006866,19.5400009155,18.6800003052,18.9200000763,0.0,0.004600832703428089,0.001771074335367912,0.009445853365086493,-0.011402632097811649,0.021654850523924712,0.02761687499266832,0.016004399962912023,0.010750645157091473,0.015032843318683646,0.04879016416943204,0.025700286499372643,0.053333475966,0.129610166426,0.03968230453557928,0.04545421202299983
2026-04-23,-0.0896877381929,20,0,0.129610166426,21,0,219000.0,219500.0,203500.0,205500.0,704169.0,19.4200000763,21.5599994659,18.7000007629,19.3099994659,0.0,0.008978060483150793,-0.0057823997953690325,0.03599069559933016,-0.05904902885279976,0.03968230453557928,0.04545421202299983,0.021654850523924712,0.016004399962912023,0.010750645157091473,-0.011402632097811649,0.009445853365086493,-0.0896877381929,-0.0730691910521,0.0394812610944452,0.01597717744964649
2026-04-24,0.0346519466105,25,0,-0.0730691910521,12,0,207500.0,209500.0,204000.0,208000.0,388962.0,18.8899993896,19.3500003815,18.4599990845,18.7099990845,0.0,-2.7796136956521285e-05,0.024835706626346116,-0.008736927033002636,0.012092045765028772,0.0394812610944452,0.01597717744964649,0.03968230453557928,0.021654850523924712,0.016004399962912023,-0.05904902885279976,0.03599069559933016,0.0346519466105,0.102737716463,0.03911717041421113,0.0159002626549702
2026-04-27,-0.00368467834172,24,0,0.102737716463,18,0,208500.0,210500.0,205000.0,207500.0,345978.0,19.2099990845,19.2700004578,18.0200004578,18.0200004578,0.0,0.0212984325542038,0.018387197970030505,0.025621160026658693,-0.0024067400305649764,0.03911717041421113,0.0159002626549702,0.0394812610944452,0.03968230453557928,0.021654850523924712,0.012092045765028772,-0.008736927033002636,-0.00368467834172,-0.107755114023,0.03306519423962796,0.019784981836533225
2026-04-28,0.234077279456,19,0,-0.107755114023,9,0,211000.0,216000.0,209000.0,213500.0,500672.0,18.2999992371,19.4300003052,17.7800006866,17.8299999237,0.0,0.003921233444653669,-0.008682316515871792,0.0009095043828403909,0.02850549299792626,0.03306519423962796,0.019784981836533225,0.03911717041421113,0.0394812610944452,0.03968230453557928,-0.0024067400305649764,0.025621160026658693,0.234077279456,-0.00257895172529,0.03295000208043475,0.03239450567137073
2026-04-29,-0.110779538802,46,0,-0.00257895172529,14,0,211000.0,219000.0,207500.0,212500.0,589037.0,17.8299999237,19.0,17.8099994659,18.8099994659,0.0,0.007482828091203543,0.00384262164890779,0.010310302059358956,-0.004694844304207729,0.03295000208043475,0.03239450567137073,0.03306519423962796,0.03911717041421113,0.0394812610944452,0.02850549299792626,0.0009095043828403909,-0.110779538802,0.0230730647609,0.022082338515386327,0.022881289540448976
2026-04-30,-0.139324141535,30,0,0.0230730647609,27,0,214000.0,214000.0,206000.0,206000.0,496622.0,18.6800003052,18.7299995422,16.8700008392,16.8899993896,0.0,-0.013849971987185383,-0.023137801088446073,-0.022382883293628163,-0.031065819574890487,0.022082338515386327,0.022881289540448976,0.03295000208043475,0.03306519423962796,0.03911717041421113,-0.004694844304207729,0.010310302059358956,-0.139324141535,0.058670644965,0.029946455180853128,0.02245350129022268
2026-05-08,0.0731090500486,27,0,-0.0257562129966,22,0,235500.0,243500.0,228000.0,237500.0,629179.0,17.3700008392,17.5300006866,16.8199996948,17.1900005341,0.0,0.0010608452394504477,0.007096294684159373,-0.00855409065311771,0.008456710018223458,0.03513041819114513,0.03949969929104484,0.03687015752782945,0.03675802542980784,0.029946455180853128,0.030174703122213032,0.016182651694643637,0.0731090500486,0.0386844189894,0.04970316081558033,0.047541742208517014
2026-05-11,-0.0248520900767,35,0,0.0386844189894,29,0,236500.0,236500.0,218500.0,222000.0,829855.0,18.2099990845,18.4699993134,17.8999996185,18.3799991608,0.0,0.042334640238747195,-0.0003146919771236175,0.08043658604644731,-0.06749024160241641,0.04970316081558033,0.047541742208517014,0.03513041819114513,0.03687015752782945,0.03675802542980784,0.008456710018223458,-0.00855409065311771,-0.0248520900767,-0.0459783246808,0.060168878272537085,0.06710913430905827
2026-05-12,-0.0735752917335,50,0,-0.0459783246808,22,0,223500.0,227000.0,203000.0,205500.0,992424.0,18.7700004578,19.1000003815,17.9200000763,17.9899997711,0.0,-0.023161136682916986,-0.02350703011773185,0.0669175487619888,-0.07723134793599017,0.060168878272537085,0.06710913430905827,0.04970316081558033,0.03513041819114513,0.03687015752782945,-0.06749024160241641,0.08043658604644731,-0.0735752917335,0.0164911228076,0.04709827956363209,0.030958970180089394
2026-05-13,-0.0340165549837,35,0,0.0164911228076,20,0,203000.0,205000.0,194700.0,197100.0,666130.0,17.9799995422,18.3999996185,17.7600002289,17.8700008392,0.0,0.02594036132350226,-0.0020032091987956264,0.08234314577107787,-0.04173481977761475,0.04709827956363209,0.030958970180089394,0.060168878272537085,0.04970316081558033,0.03513041819114513,-0.07723134793599017,0.0669175487619888,-0.0340165549837,0.0330997573468,0.05683183096119109,0.04133182581263101
2026-05-14,-0.0113599260758,16,0,0.0330997573468,32,0,205500.0,209000.0,195100.0,209000.0,807776.0,17.8600006104,18.0799999237,17.2000007629,17.2600002289,0.0,0.017364904389842967,0.011959500996276252,-0.04361058666477095,0.058623037806136535,0.05683183096119109,0.04133182581263101,0.04709827956363209,0.060168878272537085,0.04970316081558033,-0.04173481977761475,0.08234314577107787,-0.0113599260758,-0.0733551608037,0.060337845597307496,0.08134942775955986
2026-05-15,0.00385004707095,20,0,-0.0733551608037,28,0,208000.0,215500.0,188200.0,190500.0,825029.0,18.0699996948,19.2700004578,17.7999992371,18.4300003052,0.0,-0.06312181406832941,-0.05281052626824246,0.024388148169370974,-0.09268205739805531,0.060337845597307496,0.08134942775955986,0.05683183096119109,0.04709827956363209,0.060168878272537085,0.058623037806136535,-0.04361058666477095,0.00385004707095,-0.0156953991578,0.06127364823567227,0.03300268479869116
2026-05-18,0.0189322132419,21,0,-0.0156953991578,35,0,191000.0,194500.0,184100.0,190400.0,577686.0,19.25,19.4400005341,17.7000007629,17.8199996948,0.0,0.0030461300022675067,-0.016716812523203273,-0.008873411273902067,-0.0005250722094907299,0.06127364823567227,0.03300268479869116,0.060337845597307496,0.05683183096119109,0.04709827956363209,-0.09268205739805531,0.024388148169370974,0.0189322132419,-0.0388842697197,0.056496527435726994,0.047994181364892766
2026-05-19,-0.103211490771,32,0,-0.0388842697197,27,0,192000.0,196600.0,181500.0,182400.0,580567.0,18.0100002289,18.3600006104,17.6599998474,18.0599994659,0.0,-0.033054802410157444,-0.024351564272937762,-0.021016057330306346,-0.042925044717033886,0.056496527435726994,0.047994181364892766,0.06127364823567227,0.060337845597307496,0.05683183096119109,-0.0005250722094907299,-0.008873411273902067,-0.103211490771,-0.0226116892596,0.055879299476932535,0.026531759240430934
2026-05-20,-0.0856925164638,40,0,-0.0226116892596,27,0,181000.0,182800.0,174900.0,176700.0,557955.0,18.1700000763,18.1800003052,17.1299991608,17.4400005341,0.0,-0.008661291483013292,-0.02643548023847289,-0.015846870400525348,-0.0317486983145803,0.055879299476932535,0.026531759240430934,0.056496527435726994,0.06127364823567227,0.060337845597307496,-0.042925044717033886,-0.021016057330306346,-0.0856925164638,-0.00372979564626,0.0710469356721566,0.054505055631110494
2026-05-21,-0.0103212093478,6,0,-0.00372979564626,14,0,183700.0,199400.0,182100.0,195000.0,560937.0,17.5799999237,17.8700008392,16.6000003815,16.7600002289,0.0,0.08079714724144021,0.04616830699238634,-0.0005606166930293636,0.09854617923809607,0.0710469356721566,0.054505055631110494,0.055879299476932535,0.056496527435726994,0.06127364823567227,-0.0317486983145803,-0.015846870400525348,-0.0103212093478,0.115599463044,0.07047470884089349,0.056556752407087366
2026-05-22,0.00244974554684,26,0,0.115599463044,17,0,200000.0,219750.0,200000.0,216000.0,1141061.0,16.8299999237,17.3899993896,16.4599990845,16.7000007629,0.0,0.004101312625509279,0.048670890926563314,-0.06307223836798796,0.10227884912041825,0.07047470884089349,0.056556752407087366,0.0710469356721566,0.055879299476932535,0.056496527435726994,0.09854617923809607,-0.0005606166930293636,0.00244974554684,0.0190979693727,0.06925219872207304,0.0463728442750512
2026-05-28,-0.115847975727,19,0,0.0267541641642,24,0,222500.0,223000.0,206500.0,218500.0,771344.0,16.7600002289,16.8500003815,15.6099996567,15.7399997711,0.0,-0.005289402663164082,-0.02571773343645566,0.011518599049282475,0.023149181866965622,0.05684914520687909,0.04616595597983586,0.0660667950702966,0.06925219872207304,0.07047470884089349,-0.02999071368368229,0.03874611542244207,-0.115847975727,0.0380203654663,0.04998751677108585,0.02107448528960426
2026-05-29,0.00793938232285,21,0,0.0380203654663,13,0,217500.0,217500.0,210000.0,217000.0,1318811.0,15.8100004196,15.8800001144,15.220000267,15.3199996948,0.0,0.034917696415062364,-0.027131383897429653,0.03647737478233428,-0.006888660995185268,0.04998751677108585,0.02107448528960426,0.05684914520687909,0.0660667950702966,0.06925219872207304,0.023149181866965622,0.011518599049282475,0.00793938232285,-0.0371174879973,0.03034396341231968,0.028603558463886302
2026-06-01,-0.136692020487,27,0,-0.0371174879973,18,0,215000.0,215000.0,205000.0,207000.0,662016.0,15.8800001144,16.3400001526,15.7100000381,16.0499992371,0.0,0.036174057094032125,-0.023315862569351184,-0.0005387931164825781,-0.0471785602750905,0.03034396341231968,0.028603558463886302,0.04998751677108585,0.05684914520687909,0.0660667950702966,-0.006888660995185268,0.03647737478233428,-0.136692020487,-0.0227447788785,0.02942953139289072,0.058094213210865504
2026-06-02,-0.0115011844317,26,0,-0.0227447788785,26,0,203500.0,218000.0,197900.0,198000.0,867237.0,16.2800006866,16.2900009155,15.7100000381,15.7700004578,0.0,0.0014906309628797592,-0.023121749102661956,-0.008388629897621028,-0.04445176257083381,0.02942953139289072,0.058094213210865504,0.03034396341231968,0.04998751677108585,0.05684914520687909,-0.0471785602750905,-0.0005387931164825781,-0.0115011844317,-0.00921706436693,0.02985324556443391,0.037955290852132145
2026-06-08,-0.0381528335474,28,0,-0.113795117056,42,0,170000.0,171400.0,158500.0,159700.0,651414.0,20.2900009155,20.3500003815,17.9400005341,18.9200000763,0.0,-0.086494279834287,-0.09522140037675428,0.04251989867007792,-0.12021519696094365,0.04548204815279758,0.046991159377245476,0.03605560299623531,0.02985324556443391,0.02942953139289072,-0.09171987481747082,0.0,-0.0381528335474,-0.0296924918264,0.06757358516081972,0.040860422888942045
2026-06-09,-0.0297885841061,29,0,-0.0296924918264,22,0,161900.0,171800.0,160500.0,167600.0,663769.0,18.1900005341,23.3400001526,17.5200004578,19.8700008392,0.0,0.07866278703988659,0.06006488038040641,0.17439514537507006,0.04828313282701587,0.06757358516081972,0.040860422888942045,0.04548204815279758,0.03605560299623531,0.02985324556443391,-0.12021519696094365,0.04251989867007792,-0.0297885841061,-0.0555877960728,0.06834078524991152,0.042130341498332176
2026-06-10,-0.0727817963658,6,0,-0.0555877960728,23,0,166000.0,172700.0,161000.0,164500.0,536210.0,20.1000003815,22.6599998474,20.0599994659,22.2199993134,0.0,-0.04627004030917237,-0.016859483236135127,-0.032077591591677716,-0.018669617842556052,0.06834078524991152,0.042130341498332176,0.06757358516081972,0.04548204815279758,0.03605560299623531,0.04828313282701587,0.17439514537507006,-0.0727817963658,-0.215015349204,0.06857163694098886,0.03305986939846917
2026-06-11,0.0162490731756,27,0,-0.215015349204,8,0,159900.0,164300.0,155500.0,164300.0,898577.0,21.25,22.5900001526,19.3600006104,19.4400005341,0.0,0.004276288126426035,0.046504253081989445,-0.011955735920148884,-0.00121654516220422,0.06857163694098886,0.03305986939846917,0.06834078524991152,0.06757358516081972,0.04548204815279758,-0.018669617842556052,-0.032077591591677716,0.0162490731756,-0.0477622936584,0.06638886038976034,0.0363877799821303
