date,intraday_current_sentiment_index,intraday_future_sentiment_index,intraday_item_count,intraday_no_posts,overnight_current_sentiment_index,overnight_future_sentiment_index,overnight_item_count,overnight_no_posts,open,high,low,close,volume,vix_open,vix_high,vix_low,vix_close,vix_volume,kospi_ret,kosdaq_ret,vkospi_change,log_ret,realized_vol,parkinson_vol,realized_vol_lag1,realized_vol_lag2,realized_vol_lag3,log_ret_lag1,vkospi_change_lag1,sentiment_intraday_current,sentiment_intraday_future,sentiment_overnight_current,sentiment_overnight_future,target_vol_pk
2026-06-16,-0.154320124336,0.240336639683,18,0,0.0631746363379,0.404114530515,24,0,185900,186400,179100,179500,472518,16.2,16.44,15.77,16.41,0.0,0.02091483542211756,-0.014956117649264996,-0.04136758062371529,-0.0382560311555367,0.051518079624435296,0.023992776359302075,0.04362315743527686,0.06638886038976036,0.06857163694098886,0.09263280203360856,-0.023178355363575414,-0.154320124336,0.240336639683,-0.208995311925,0.0900053756842,0.020348646594798545
2026-06-17,-0.245566624455,0.0531328379755,11,0,-0.208995311925,0.0900053756842,25,0,182600,183100,177000,180000,361009,16.08,18.84,16.02,18.44,0.0,0.015649373085599518,0.01295223506253269,-0.05662119765333327,0.0027816429618767705,0.04897709116868689,0.020348646594798545,0.051518079624435296,0.04362315743527686,0.06638886038976036,-0.0382560311555367,-0.04136758062371529,-0.245566624455,0.0531328379755,0.0763153938054,0.248772859535,0.03161578398576091
2026-06-18,-0.329547054043,-0.0747893763348,23,0,0.0763153938054,0.248772859535,13,0,178300,179400,170200,172300,516097,17.23,17.6,16.35,16.4,0.0,0.022267665868581202,-0.03053033880034026,0.007504725654067572,-0.043719707356326465,0.05629065547771621,0.03161578398576091,0.04897709116868689,0.051518079624435296,0.04362315743527686,0.0027816429618767705,-0.05662119765333327,-0.329547054043,-0.0747893763348,-0.228371443573,0.0465835238545,0.03848579009628674
2026-06-19,-0.337295885662,-0.131504084307,34,0,-0.228371443573,0.0465835238545,22,0,171400,175600,164700,169400,905391,,,,,,-0.001260746038382674,-0.03491043298367267,0.040537842003219526,-0.016974361315929876,0.05533791433620893,0.03848579009628674,0.05629065547771621,0.04897709116868689,0.051518079624435296,-0.043719707356326465,0.007504725654067572,-0.337295885662,-0.131504084307,-0.236741467837,-0.0686644044481,0.03200394831648499
2026-06-22,-0.307742797418,0.00902742986605,38,0,-0.236741467837,-0.0686644044481,27,0,169400,171500,162600,166700,480379,17.48,17.92,16.49,17.28,0.0,0.006839912459375984,0.001870811247506853,0.04435290798325018,-0.01606699246120571,0.01877226837893847,0.03200394831648499,0.05533791433620893,0.05629065547771621,0.04897709116868689,-0.016974361315929876,0.040537842003219526,-0.307742797418,0.00902742986605,-0.154408371536,0.0400715709045,0.07638830422298723
2026-06-23,-0.377358241632,-0.0205002456229,19,0,-0.154408371536,0.0400715709045,22,0,165400,170800,150400,150900,683987,19.67,20.54,18.61,19.49,0.0,-0.10526970040189786,-0.08271735391251724,0.023195020750631814,-0.0995784239829451,0.03986485026305182,0.07638830422298723,0.01877226837893847,0.05533791433620893,0.05629065547771621,-0.01606699246120571,0.04435290798325018,-0.377358241632,-0.0205002456229,-0.0888305060286,0.118787449289,0.04170860826492782
2026-06-24,-0.267915696861,0.0402340475685,23,0,-0.0888305060286,0.118787449289,28,0,150200,156500,146000,152500,521863,19.13,20.34,18.04,18.63,0.0,0.03204858910463159,0.01975819899059097,0.058642356182641214,0.010547230273663014,0.041795281540981326,0.04170860826492782,0.03986485026305182,0.01877226837893847,0.05533791433620893,-0.0995784239829451,0.023195020750631814,-0.267915696861,0.0402340475685,0.234600293536,0.3120980943,0.05344523426878693
2026-06-25,-0.28965847364,0.019353188575,20,0,0.234600293536,0.3120980943,11,0,152200,156200,142900,144000,536834,18.11,19.95,17.72,18.89,0.0,0.052799062506013586,-0.02392831400732568,0.0029489226214851204,-0.05735129647146567,0.043081236719244756,0.05344523426878693,0.041795281540981326,0.03986485026305182,0.01877226837893847,0.010547230273663014,0.058642356182641214,-0.28965847364,0.019353188575,-0.175587346533,0.194867770119,0.06285823690869133
2026-06-26,-0.295556934287,-0.0514947746185,26,0,-0.175587346533,0.194867770119,21,0,142300,143900,129600,133700,797620,19.7,20.72,18.2,18.41,0.0,-0.05988464897563863,-0.04191093944315245,-0.025347469932461973,-0.07421481546810309,0.044385433641169654,0.06285823690869133,0.043081236719244756,0.041795281540981326,0.03986485026305182,-0.05735129647146567,0.0029489226214851204,-0.295556934287,-0.0514947746185,-0.217407207906,0.00538895420973,0.10043086918031897
2026-06-29,0.00895242391066,0.270325319818,35,0,-0.217407207906,0.00538895420973,37,0,133000,156500,132400,154500,952726,18.6,19.45,17.49,17.65,0.0,-0.0019707417959777896,0.0781462267176879,0.044615888798338846,0.14459561222990275,0.09820483214552918,0.10043086918031897,0.044385433641169654,0.043081236719244756,0.041795281540981326,-0.07421481546810309,-0.025347469932461973,0.00895242391066,0.270325319818,0.140952695179,0.418621929953,0.04894521954018658
2026-06-30,-0.233984301133,0.0089450682772,30,0,0.140952695179,0.418621929953,17,0,154600,154600,142500,142500,984155,17.54,17.75,16.27,16.45,0.0,0.00970067111132098,-0.004780191489721528,-0.03292737440505095,-0.0808520966290949,0.09446839842276746,0.04894521954018658,0.09820483214552918,0.044385433641169654,0.043081236719244756,0.14459561222990275,0.044615888798338846,-0.233984301133,0.0089450682772,-0.131047653597,0.02570902001,0.05745035658146948
2026-07-01,-0.03929622054,0.153247537104,39,0,-0.131047653597,0.02570902001,40,0,134300,142500,129500,132700,1507199,17.11,17.3,15.97,16.59,0.0,-0.020628995485669436,0.014272565134896647,-0.056243242620263256,-0.07125105837054335,0.09676050289176037,0.05745035658146948,0.09446839842276746,0.09820483214552918,0.044385433641169654,-0.0808520966290949,-0.03292737440505095,-0.03929622054,0.153247537104,-0.131028655669,0.160245611123,0.03888178304061071
2026-07-02,-0.419380922908,-0.0086256304044,25,0,-0.131028655669,0.160245611123,29,0,129800,130800,122600,125500,661857,17.05,17.21,15.79,16.15,0.0,-0.08221033034072892,-0.06976944514477323,-0.025818203538607795,-0.05578518276632326,0.09664345116072004,0.03888178304061071,0.09676050289176037,0.09446839842276746,0.09820483214552918,-0.07125105837054335,-0.056243242620263256,-0.419380922908,-0.0086256304044,-0.371540270741,-0.119789641272,0.049950738073117805
2026-07-03,-0.236937368842,0.0692906823954,36,0,-0.371540270741,-0.119789641272,29,0,123000,125300,115300,124400,581378,,,,,,0.05596757495887649,0.0019479814589229772,0.03278608967581722,-0.008803578266759522,0.09310153076957017,0.049950738073117805,0.09664345116072004,0.09676050289176037,0.09446839842276746,-0.05578518276632326,-0.025818203538607795,-0.236937368842,0.0692906823954,-0.103900689889,0.050532771361,0.03914319981720863
2026-07-06,-0.229814359326,-0.00177037414861,36,0,-0.103900689889,0.050532771361,30,0,124500,125200,117300,121700,388813,16.4,16.5,15.56,15.57,0.0,-0.004586223246277443,-0.024880617503237324,-0.02759187242244934,-0.02194318031159753,0.031206673066625435,0.03914319981720863,0.09310153076957017,0.09664345116072004,0.09676050289176037,-0.008803578266759522,0.03278608967581722,-0.229814359326,-0.00177037414861,-0.33022691531,-0.111990594353,0.04051372793322396
2026-07-07,-0.14691142977,0.023656345125,20,0,-0.33022691531,-0.111990594353,23,0,120600,125700,117500,120200,486586,15.87,16.64,15.53,16.13,0.0,-0.05030715072589894,-0.01887680433503661,-0.013561494425648425,-0.01240197789237423,0.027878889068003326,0.04051372793322396,0.031206673066625435,0.09310153076957017,0.09664345116072004,-0.02194318031159753,-0.02759187242244934,-0.14691142977,0.023656345125,-0.422807627345,-0.0932321320545,0.04096912649886695
2026-07-08,-0.254905056692,-0.0516565967963,24,0,-0.422807627345,-0.0932321320545,11,0,117500,119800,111900,112600,516352,16.55,18.91,16.35,16.9,0.0,-0.054971532249633415,-0.05722281374782947,0.025463672010103917,-0.06531530639551726,0.025958281191951475,0.04096912649886695,0.027878889068003326,0.031206673066625435,0.09310153076957017,-0.01240197789237423,-0.013561494425648425,-0.254905056692,-0.0516565967963,-0.125405451186,0.0894967984963,0.04493754316692591
2026-07-09,-0.181837336231,0.0726744670532,19,0,-0.125405451186,0.0894967984963,35,0,113300,117900,109400,111500,780559,16.58,17.27,15.76,15.84,0.0,0.006206902247972065,0.011399743464727288,-0.027917374240184506,-0.009817124805416586,0.02385997418250964,0.04493754316692591,0.025958281191951475,0.027878889068003326,0.031206673066625435,-0.06531530639551726,0.025463672010103917,-0.181837336231,0.0726744670532,-0.005369324975,0.249361433959,0.048638605019819266
2026-07-10,-0.12699646804,0.0728591925731,10,0,-0.005369324975,0.249361433959,12,0,113800,123400,113800,121600,565475,16.06,16.16,14.96,15.03,0.0,0.02492434943160137,0.05325421686935609,-0.08965237358346119,0.0867123786318931,0.05570718771062786,0.048638605019819266,0.02385997418250964,0.025958281191951475,0.027878889068003326,-0.009817124805416586,-0.027917374240184506,-0.12699646804,0.0728591925731,-0.43214695982,-0.18675956148,0.044688421939903855
2026-07-13,-0.379689043108,-0.0571441378275,12,0,-0.43214695982,-0.18675956148,15,0,123000,126900,117800,119800,571074,16.32,17.41,16.03,17.16,0.0,-0.09374865299764747,-0.046526270619333565,0.0641785715266296,-0.014913283850717635,0.05524535470186819,0.044688421939903855,0.05570718771062786,0.02385997418250964,0.025958281191951475,0.0867123786318931,-0.08965237358346119,-0.379689043108,-0.0571441378275,0.21498617985,0.154758619837,0.06621271564697392
2026-07-14,-0.256578020357,-0.0358518862114,14,0,0.21498617985,0.154758619837,8,0,118700,120700,108100,112600,494046,17.21,17.56,16.15,16.5,0.0,0.007304024930445705,-0.019427897676222765,0.007650963801356348,-0.06198196997575895,0.06142567578864339,0.06621271564697392,0.05524535470186819,0.05570718771062786,0.02385997418250964,-0.014913283850717635,0.0641785715266296,-0.256578020357,-0.0358518862114,-0.36975037702,-0.04062142691,0.039534750044596154
2026-07-15,-0.350656210438,0.0047690462381,21,0,-0.36975037702,-0.04062142691,10,0,116100,124000,116100,120900,426284,16.2,16.57,15.64,15.67,0.0,0.060491212223520927,0.05635520806302631,0.021442857389402093,0.07112204191515706,0.06270219107351627,0.039534750044596154,0.06142567578864339,0.05524535470186819,0.05570718771062786,-0.06198196997575895,0.007650963801356348,-0.350656210438,0.0047690462381,-0.485808502889,-0.128935604444,0.050505729941551426
2026-07-16,-0.190297471733,-0.01163558898,15,0,-0.485808502889,-0.128935604444,9,0,120000,121500,111700,112400,290976,15.82,17.23,15.77,16.73,0.0,-0.06578900350999517,-0.04637936668038584,0.015613571104422191,-0.07289982016115629,0.07406586537059187,0.050505729941551426,0.06270219107351627,0.06142567578864339,0.05524535470186819,0.07112204191515706,0.021442857389402093,-0.190297471733,-0.01163558898,-0.240677896397,-0.0418751836558,0.042171827003441756
2026-07-22,-0.191939458083,0.0775966636667,6,0,0.222869053167,0.453255535111,9,0,109500,113000,107500,107500,300529,17.42,19.49,16.64,16.64,0.0,0.00734556462005926,-0.0029911683196675977,-0.025049019599161868,0.014995594960356611,0.06392678025184238,0.029966185086188805,0.06586184362333788,0.06223488789574186,0.07406586537059187,0.017143276986437656,-0.02305644752195273,-0.191939458083,0.0775966636667,0.310852672778,0.237162930444,0.060800749062707916
2026-07-23,-0.134348978585,-0.0191856750308,13,0,0.310852672778,0.237162930444,9,0,108100,118400,107000,118200,353716,17.67,20.31,17.32,18.7,0.0,0.04307234024240879,0.05086182824828499,-0.028547114629072542,0.09488725740428032,0.07179735015880995,0.060800749062707916,0.06392678025184238,0.06586184362333788,0.06223488789574186,0.014995594960356611,-0.025049019599161868,-0.134348978585,-0.0191856750308,-0.126845823459,0.205983443722,0.03820351407829695
2026-07-24,-0.057984539,0.177156908105,6,0,-0.126845823459,0.205983443722,9,0,114700,115200,108100,108300,308723,18.96,19.05,17.41,18.58,0.0,-0.05895011443460119,-0.05469026066778427,-0.022752537017355155,-0.08747295096505286,0.07546926300470037,0.03820351407829695,0.07179735015880995,0.06392678025184238,0.06586184362333788,0.09488725740428032,-0.028547114629072542,-0.057984539,0.177156908105,-0.0733917434,-0.0031129758,0.029301479756137276
2026-07-27,-0.219693386813,-0.056122776625,8,0,-0.0733917434,-0.0031129758,8,0,113400,113400,108000,110500,280334,17.62,19.93,17.53,18.67,0.0,0.009687448635127037,0.021995758165428685,-0.014084739881739085,0.02011036695086261,0.06493525181431607,0.029301479756137276,0.07546926300470037,0.07179735015880995,0.06392678025184238,-0.08747295096505286,-0.022752537017355155,-0.219693386813,-0.056122776625,-0.619916633333,-0.679974276667,0.04751369629334654
2026-07-28,-0.372420507929,-0.0294559780714,14,0,-0.619916633333,-0.679974276667,3,0,106400,107800,99600,101800,319884,19.05,19.52,17.88,18.21,0.0,-0.11469894611472893,-0.08029006021264003,0.07308506729143538,-0.0820054168413852,0.07696992350329636,0.04751369629334654,0.06493525181431607,0.07546926300470037,0.07179735015880995,0.02011036695086261,-0.014084739881739085,-0.372420507929,-0.0294559780714,-0.269284692911,0.143259957039,0.10288434054722816
2026-07-29,-0.151609732569,0.108595014011,20,0,-0.269284692911,0.143259957039,18,0,102300,104800,88300,92600,583750,18.27,20.88,17.45,20.66,0.0,-0.06169888140427982,-0.06311053125987207,0.050939642024134264,-0.09472096246428867,0.08411934221539881,0.10288434054722816,0.07696992350329636,0.06493525181431607,0.07546926300470037,-0.0820054168413852,0.07308506729143538,-0.151609732569,0.108595014011,-0.260920471808,0.0512473078005,0.07727700668947474
2026-07-30,0.0785387555467,0.290649803432,15,0,-0.260920471808,0.0512473078005,12,0,90300,102700,90300,96500,534615,19.56,20.08,17.0,17.09,0.0,-0.012380230613702775,-0.02738304572869369,-0.018509466750425398,0.041253866692806514,0.06562461307179211,0.07727700668947474,0.08411934221539881,0.07696992350329636,0.06493525181431607,-0.09472096246428867,0.050939642024134264,0.0785387555467,0.290649803432,0.0585871794478,0.309353272667,0.04257728002638429
2026-07-31,-0.236556043852,-0.0610827880433,26,0,0.0585871794478,0.309353272667,9,0,101600,105200,98000,103500,497654,16.82,18.7,15.82,15.99,0.0,0.16476408136800524,0.11000864976722044,-0.0214633231957148,0.07002860436048355,0.07465962250906864,0.04257728002638429,0.06562461307179211,0.08411934221539881,0.07696992350329636,0.041253866692806514,-0.018509466750425398,-0.236556043852,-0.0610827880433,-0.21233685694,-0.0960017195364,0.06480147420980871
2026-08-03,-0.140342416556,0.135786058564,9,0,-0.21233685694,-0.0960017195364,22,0,98700,100700,90400,96800,649492,16.03,16.3,15.54,15.86,0.0,-0.05260726347135034,0.02414485458808649,-0.04324539885671046,-0.06692461842289245,0.07628475478017972,0.06480147420980871,0.07465962250906864,0.06562461307179211,0.08411934221539881,0.07002860436048355,-0.0214633231957148,-0.140342416556,0.135786058564,-0.378065138492,-0.175817956611,0.04007220339679945
2026-08-04,0.0796797815686,0.137443324286,7,0,-0.378065138492,-0.175817956611,12,0,97100,103800,97100,102500,556835,15.76,16.65,15.51,16.5,0.0,0.016090515502474936,0.05715389313625586,0.015599407400833152,0.05721580429593154,0.07635625155144182,0.04007220339679945,0.07628475478017972,0.07465962250906864,0.06562461307179211,-0.06692461842289245,-0.04324539885671046,0.0796797815686,0.137443324286,0.0561338523333,0.475947293333,0.033130788400773596
2026-08-05,-0.3343912701,0.0527833817915,20,0,0.0561338523333,0.475947293333,3,0,105000,106200,100500,101700,454007,16.15,18.43,15.48,15.81,0.0,0.03694270852773085,0.023882525461708944,-0.04359345283446978,-0.007835495523948608,0.056263812009921504,0.033130788400773596,0.07635625155144182,0.07628475478017972,0.07465962250906864,0.05721580429593154,0.015599407400833152,-0.3343912701,0.0527833817915,-0.283232252221,0.0187183058105,0.03615717665157089
2026-08-06,0.070634497325,0.315058531925,8,0,-0.283232252221,0.0187183058105,19,0,100400,104400,98300,102500,397836,15.83,16.03,15.11,15.15,0.0,-0.04683111283535449,0.002597955572350768,-0.017724584232118406,0.007835495523948638,0.054890010025517466,0.03615717665157089,0.056263812009921504,0.07635625155144182,0.07628475478017972,-0.007835495523948608,-0.04359345283446978,0.070634497325,0.315058531925,-0.139778913379,0.0848715407355,0.06285740719397155
2026-08-07,-0.05942306,0.006229795,2,0,-0.139778913379,0.0848715407355,11,0,106700,111700,100600,107000,505842,15.3,15.36,14.77,14.9,0.0,-0.005991184892038676,-0.003573931625797262,-0.020686781165426285,0.04296603588344334,0.048734521830621005,0.06285740719397155,0.054890010025517466,0.056263812009921504,0.07635625155144182,0.007835495523948638,-0.017724584232118406,-0.05942306,0.006229795,-0.032588956713,0.233068915892,0.0532973943165323
2026-08-10,-0.0123933458333,0.274266032,6,0,-0.032588956713,0.233068915892,10,0,107900,115400,105600,114800,477817,15.4,15.72,15.1,15.46,0.0,0.006511983504005105,0.06735827344742956,-0.0832780809346335,0.07036264942355985,0.0330769418481251,0.0532973943165323,0.048734521830621005,0.054890010025517466,0.056263812009921504,0.04296603588344334,-0.020686781165426285,-0.0123933458333,0.274266032,0.182908458233,0.415127633778,0.04545800855392311
2026-08-11,-0.312717928875,-0.0895848413375,8,0,0.182908458233,0.415127633778,9,0,114000,116600,108100,109800,442475,15.42,15.61,15.23,15.28,0.0,0.007254964329555746,0.003936208222992618,-0.12008618911437781,-0.04453095481003576,0.04459863519671465,0.04545800855392311,0.0330769418481251,0.048734521830621005,0.054890010025517466,0.07036264942355985,-0.0832780809346335,-0.312717928875,-0.0895848413375,-0.352651935,0.0639914535488,0.03736105148194091
2026-08-12,-0.108039276667,0.243116844667,3,0,-0.352651935,0.0639914535488,8,0,110100,114400,107500,114400,297511,15.28,15.42,14.39,14.55,0.0,0.03613821002000254,0.0012465415914407745,-0.08807313607008745,0.04104054987026717,0.04403489192389257,0.03736105148194091,0.04459863519671465,0.0330769418481251,0.048734521830621005,-0.04453095481003576,-0.12008618911437781,-0.108039276667,0.243116844667,0.327795496233,0.863001213333,0.026812874327180377
2026-08-13,-0.264760825143,-0.0354418606571,7,0,0.327795496233,0.863001213333,3,0,114800,116800,111700,114500,384619,14.68,14.8,14.39,14.63,0.0,0.03499361710375816,0.0028600014844321897,-0.021475413725572053,0.0008737440485967712,0.044759491457118876,0.026812874327180377,0.04403489192389257,0.04459863519671465,0.0330769418481251,0.04104054987026717,-0.08807313607008745,-0.264760825143,-0.0354418606571,-0.29318878425,0.186675915,0.03762789257654062
