date,intraday_sentiment_index,intraday_item_count,intraday_no_posts,overnight_sentiment_index,overnight_item_count,overnight_no_posts,open,high,low,close,volume,vix_open,vix_high,vix_low,vix_close,vix_volume,kospi_ret,kosdaq_ret,vkospi_change,log_ret,realized_vol,parkinson_vol,realized_vol_lag1,realized_vol_lag2,realized_vol_lag3,log_ret_lag1,vkospi_change_lag1,sentiment_intraday,sentiment_overnight,target_vol_5d,target_vol_pk
2026-03-05,-0.180673697571,36,0,-0.00715014774741,77,0,195000.0,199700.0,188100.0,191600.0,53959129.0,22.1100006104,25.8400001526,20.5499992371,23.75,0.0,0.09191438682694518,0.13191399237332288,-0.08650249702342977,0.10675327354312972,0.10231866853985817,0.03593908634508168,0.08220043270065201,0.06550620521064972,0.02829533764865189,-0.1248556556354351,0.24382375655174865,-0.180673697571,0.0750210183524,0.09201159532921992,0.028194454181126646
2026-03-06,0.061925339674,44,0,0.0750210183524,68,0,186100.0,189700.0,181000.0,188200.0,29522650.0,23.2000007629,29.9300003052,22.9200000763,29.4899997711,0.0,0.00017369862615822717,0.03369640886107437,-0.1614580991590449,-0.017904638385480877,0.09201159532921992,0.028194454181126646,0.10231866853985817,0.08220043270065201,0.06550620521064972,0.10675327354312972,-0.08650249702342977,0.061925339674,-0.0365229089227,0.09347126436577981,0.028737114822176245
2026-03-09,-0.000982939406611,62,0,-0.0365229089227,249,0,173500.0,175500.0,167300.0,173500.0,43066020.0,35.1199989319,35.2999992371,24.7600002289,25.5,0.0,-0.061476951957463666,-0.04643382692238556,0.13548261275578427,-0.08132762776436539,0.09347126436577981,0.028737114822176245,0.09201159532921992,0.10231866853985817,0.08220043270065201,-0.017904638385480877,-0.1614580991590449,-0.000982939406611,0.109512337115,0.0999930108078298,0.023015273371457083
2026-03-10,0.00502494626205,53,0,0.109512337115,63,0,187600.0,191500.0,184300.0,187900.0,33530170.0,24.3899993896,26.0100002289,22.1900005341,24.9300003052,0.0,0.05207185666196566,0.03161033914074941,-0.07530827237284868,0.07973230703250565,0.0999930108078298,0.023015273371457083,0.09347126436577981,0.09201159532921992,0.10231866853985817,-0.08132762776436539,0.13548261275578427,0.00502494626205,0.142034881998,0.07562498555312025,0.0222979052174986
2026-03-11,-0.0146823787798,37,0,0.142034881998,57,0,193000.0,194800.0,187700.0,190000.0,24311356.0,24.8999996185,26.2299995422,23.75,24.2299995422,0.0,0.013885746517995191,-0.0007474137634651992,-0.05270865563972422,0.011114165741066434,0.07562498555312025,0.0222979052174986,0.0999930108078298,0.09347126436577981,0.09201159532921992,0.07973230703250565,-0.07530827237284868,-0.0146823787798,0.103044563898,0.058015083334732785,0.013101349233267065
2026-03-12,-0.0149731424904,38,0,0.103044563898,65,0,186600.0,190000.0,185900.0,187900.0,20440753.0,25.4799995422,27.3299999237,24.6000003815,27.2900009155,0.0,-0.004770762720468504,0.010125981945933123,0.03361137928486695,-0.011114165741066457,0.058015083334732785,0.013101349233267065,0.07562498555312025,0.0999930108078298,0.09347126436577981,0.011114165741066434,-0.05270865563972422,-0.0149731424904,-0.063987594755,0.05842091887521639,0.0206714511127485
2026-03-13,0.115330425607,42,0,-0.063987594755,56,0,180000.0,186200.0,179900.0,183500.0,19566331.0,27.8500003815,28.4699993134,24.6700000763,27.1900005341,0.0,-0.017345647249667098,0.003962879312819403,-0.0728257623426588,-0.023695238924794648,0.05842091887521639,0.0206714511127485,0.058015083334732785,0.07562498555312025,0.0999930108078298,-0.011114165741066457,0.03361137928486695,0.115330425607,-0.0348538395169,0.04042292936062701,0.01740879005699335
2026-03-16,0.00314536018777,43,0,-0.0348538395169,151,0,184600.0,189000.0,183600.0,188700.0,19747901.0,25.8799991608,26.4200000763,23.2299995422,23.5100002289,0.0,0.011345503497299767,-0.012805412297454483,-0.10561656482066413,0.027943784879879544,0.04042292936062701,0.01740879005699335,0.05842091887521639,0.058015083334732785,0.07562498555312025,-0.023695238924794648,-0.0728257623426588,0.00314536018777,0.184417254461,0.023079982021807804,0.01504936788784415
2026-03-17,-0.0117768898829,68,0,0.184417254461,39,0,198000.0,198000.0,193100.0,193900.0,20300082.0,24.5599994659,24.5799999237,21.8700008392,22.3700008392,0.0,0.01619826790552394,-0.0011866933526957916,-0.038598993163243764,0.027184109874101647,0.023079982021807804,0.01504936788784415,0.04042292936062701,0.05842091887521639,0.058015083334732785,0.027943784879879544,-0.10561656482066413,-0.0117768898829,0.301433237843,0.037909202170772864,0.02733635183387375
2026-03-18,0.0147735580891,63,0,0.301433237843,45,0,200500.0,209000.0,199700.0,208500.0,25148481.0,21.5100002289,25.1299991608,21.4699993134,25.0900001526,0.0,0.04921658202791227,0.023848313586276662,0.029595716913284942,0.07259647899024996,0.037909202170772864,0.02733635183387375,0.023079982021807804,0.04042292936062701,0.05842091887521639,0.027184109874101647,-0.038598993163243764,0.0147735580891,0.032753788945,0.0448324071346348,0.01603175029198668
2026-03-19,0.0141701841804,59,0,0.032753788945,66,0,199900.0,205000.0,199600.0,200500.0,19884483.0,25.6000003815,27.5200004578,23.5400009155,24.0599994659,0.0,-0.027689404011756263,-0.018112512347757632,0.023530497410194036,-0.039124794492232245,0.0448324071346348,0.01603175029198668,0.037909202170772864,0.023079982021807804,0.04042292936062701,0.07259647899024996,0.029595716913284942,0.0141701841804,0.0226512943836,0.04174336083403929,0.01047082172655152
2026-03-20,0.181723436135,63,0,0.0226512943836,68,0,202000.0,202500.0,199000.0,199400.0,35279762.0,24.4599990845,29.2800006866,23.6800003052,26.7800006866,0.0,0.003114927304790473,0.015653248027335174,0.0030600329880989645,-0.00550138921888589,0.04174336083403929,0.01047082172655152,0.0448324071346348,0.037909202170772864,0.023079982021807804,-0.039124794492232245,0.023530497410194036,0.181723436135,-0.0140311838218,0.055125528242692054,0.015591603638863588
2026-03-23,-0.0309780882475,69,0,-0.0140311838218,167,0,190500.0,191200.0,186300.0,186300.0,30268173.0,30.0400009155,31.0400009155,20.2800006866,26.1499996185,0.0,-0.06714807172068243,-0.05725058940103121,0.12105270641891071,-0.06795457992019523,0.055125528242692054,0.015591603638863588,0.04174336083403929,0.0448324071346348,0.037909202170772864,-0.00550138921888589,0.0030600329880989645,-0.0309780882475,0.0634961849629,0.054037641836310976,0.033066766098661535
2026-03-24,0.00763111854738,36,0,0.0634961849629,62,0,195500.0,196000.0,185500.0,189700.0,25458914.0,25.9099998474,27.9400005341,25.6399993896,26.9500007629,0.0,0.027040782875872117,0.02213467097761353,0.034278338432104594,0.01808559933342583,0.054037641836310976,0.033066766098661535,0.055125528242692054,0.04174336083403929,0.0448324071346348,-0.06795457992019523,0.12105270641891071,0.00763111854738,0.072651830617,0.03387942092742369,0.023065382346100793
2026-03-25,-0.0756474918278,28,0,0.072651830617,43,0,193700.0,196400.0,189000.0,189000.0,22995904.0,25.7900009155,26.6700000763,24.8199996948,25.3299999237,0.0,0.015771847983059188,0.03341842504920354,-0.05519623709378531,-0.0036968618813260916,0.03387942092742369,0.023065382346100793,0.054037641836310976,0.055125528242692054,0.04174336083403929,0.01808559933342583,0.034278338432104594,-0.0756474918278,-0.0102901075253,0.03540019296855795,0.023050682620899408
2026-03-26,0.040251781845,43,0,-0.0102901075253,51,0,185500.0,185900.0,178900.0,180100.0,32074131.0,26.4899997711,28.4899997711,26.1200008392,27.4400005341,0.0,-0.03274279743849066,-0.01995545687752218,-0.027195742808490055,-0.048234762877731964,0.03540019296855795,0.023050682620899408,0.03387942092742369,0.054037641836310976,0.055125528242692054,-0.0036968618813260916,-0.05519623709378531,0.040251781845,-0.0297392607384,0.03579774983473096,0.03294828822843474
2026-03-27,0.0346072634525,54,0,-0.0297392607384,58,0,172100.0,181700.0,172000.0,179700.0,29138966.0,27.5400009155,31.6499996185,27.5400009155,31.0499992371,0.0,-0.003961716589601455,0.0042754054107606125,0.012453461071286557,-0.002223458392397036,0.03579774983473096,0.03294828822843474,0.03540019296855795,0.03387942092742369,0.054037641836310976,-0.048234762877731964,-0.027195742808490055,0.0346072634525,-0.0187170949465,0.024639373556306115,0.020928800513828737
2026-03-30,0.0735955788642,74,0,-0.0187170949465,227,0,171000.0,176650.0,170600.0,176300.0,22269147.0,30.7900009155,31.5200004578,29.3299999237,30.6100006104,0.0,-0.030156715411874035,-0.030653127527485512,0.013603422100567213,-0.01910170438568881,0.024639373556306115,0.020928800513828737,0.03579774983473096,0.03540019296855795,0.03387942092742369,-0.002223458392397036,0.012453461071286557,0.0735955788642,-0.079878499101,0.024138777576251953,0.02707113991031494
2026-03-31,0.0686325027794,53,0,-0.079878499101,54,0,170000.0,174700.0,167000.0,167200.0,38659593.0,29.5300006866,29.6399993896,25.0799999237,25.25,0.0,-0.04353934989936729,-0.05063505177643841,0.000813603494559056,-0.05299638875322329,0.024138777576251953,0.02707113991031494,0.024639373556306115,0.03579774983473096,0.03540019296855795,-0.01910170438568881,0.013603422100567213,0.0686325027794,0.100506627315,0.07298975684171194,0.04170429650587063
2026-04-01,0.089275871769,42,0,0.100506627315,46,0,179000.0,190800.0,178000.0,189600.0,32390251.0,24.2999992371,25.3500003815,23.5,24.5400009155,0.0,0.08099259314848242,0.0588483732274186,0.002761310939958293,0.1257258891703202,0.07298975684171194,0.04170429650587063,0.024138777576251953,0.024639373556306115,0.03579774983473096,-0.05299638875322329,0.000813603494559056,0.089275871769,-0.0184314093852,0.0752908352576201,0.06066160679748504
2026-04-02,-0.0474130304358,39,0,-0.0184314093852,61,0,192600.0,193600.0,175000.0,178400.0,38615231.0,26.7800006866,27.8899993896,23.8700008392,23.8700008392,0.0,-0.045682489554427864,-0.0551020381158949,-0.0454623740767574,-0.06088836967501237,0.0752908352576201,0.06066160679748504,0.07298975684171194,0.024138777576251953,0.024639373556306115,0.1257258891703202,0.002761310939958293,-0.0474130304358,-0.0852961596376,0.07788874375126228,0.014612915677504952
2026-04-03,0.0084896883706,48,0,-0.0852961596376,37,0,184200.0,187200.0,182700.0,186200.0,20194447.0,,,,,,0.027001032478869518,0.00699029774552736,0.0032200688784565523,0.04279314469705776,0.07788874375126228,0.014612915677504952,0.0752908352576201,0.07298975684171194,0.024138777576251953,-0.06088836967501237,-0.0454623740767574,0.0084896883706,0.00226585546116,0.07717074590962193,0.014050682047744806
2026-04-06,0.017088118767,58,0,0.00226585546116,230,0,190900.0,194600.0,190100.0,193100.0,20635958.0,24.9300003052,25.2999992371,23.7800006866,24.1700000763,0.0,0.01348976783637407,-0.01551814080488863,0.009095565484485115,0.03638682459150197,0.07717074590962193,0.014050682047744806,0.07788874375126228,0.0752908352576201,0.07298975684171194,0.04279314469705776,0.0032200688784565523,0.017088118767,0.0254022556418,0.06663271269674197,0.03072672208483906
2026-04-07,0.108868088286,40,0,0.0254022556418,79,0,202000.0,202500.0,192400.0,196500.0,30848053.0,25.0900001526,28.0,24.3400001526,25.7800006866,0.0,0.008122393356619132,-0.010210731196053141,-0.0025182586967233012,0.017454241874847135,0.06663271269674197,0.03072672208483906,0.07717074590962193,0.07788874375126228,0.0752908352576201,0.03638682459150197,0.009095565484485115,0.108868088286,0.204745314854,0.04928741324823558,0.019925659081500267
2026-04-08,-0.00999765051049,47,0,0.204745314854,70,0,214000.0,214500.0,207500.0,210500.0,35890973.0,20.9699993134,22.1700000763,19.9099998474,21.0400009155,0.0,0.06645464088593828,0.04996854318787933,-0.03055105768576042,0.06882322181312016,0.04928741324823558,0.019925659081500267,0.06663271269674197,0.07717074590962193,0.07788874375126228,0.017454241874847135,-0.0025182586967233012,-0.00999765051049,-0.0132778812022,0.037363834400143604,0.016133261355788645
2026-04-09,0.195758198817,61,0,-0.0132778812022,51,0,207000.0,207500.0,202000.0,204000.0,42320839.0,21.25,21.6299991608,19.4500007629,19.4899997711,0.0,-0.016193858798109546,-0.012789610352791822,-0.06701414217449873,-0.03136565927821971,0.037363834400143604,0.016133261355788645,0.04928741324823558,0.06663271269674197,0.07717074590962193,0.06882322181312016,-0.03055105768576042,0.195758198817,0.159423790188,0.03674867438221596,0.015862082310162385
2026-04-10,0.171716955877,40,0,0.159423790188,34,0,208500.0,211000.0,205500.0,206000.0,18244459.0,19.7099990845,20.2800006866,18.8299999237,19.2299995422,0.0,0.013897419484576854,0.016251976645327817,-0.08465550473251068,0.009756174945364656,0.03674867438221596,0.015862082310162385,0.037363834400143604,0.04928741324823558,0.06663271269674197,-0.03136565927821971,-0.06701414217449873,0.171716955877,-0.0177118576246,0.04000772249416301,0.014371043547897186
2026-04-13,0.0578380988235,66,0,-0.0177118576246,236,0,198200.0,203000.0,198200.0,201000.0,19603415.0,21.1700000763,21.5799999237,18.9599990845,19.1200008392,0.0,-0.008613731093300669,0.005662276294411598,0.011231566123103002,-0.024571260730505317,0.04000772249416301,0.014371043547897186,0.03674867438221596,0.037363834400143604,0.04928741324823558,0.009756174945364656,-0.08465550473251068,0.0578380988235,0.0546934448011,0.04079013872081248,0.013009054595865106
2026-04-14,0.284258187719,55,0,0.0546934448011,68,0,208000.0,210000.0,205500.0,206500.0,23672078.0,18.7299995422,18.7600002289,17.8899993896,18.3600006104,0.0,0.027026950807129444,0.019841134829755688,-0.005399473172116268,0.026995504342011735,0.04079013872081248,0.013009054595865106,0.04000772249416301,0.03674867438221596,0.037363834400143604,-0.024571260730505317,0.011231566123103002,0.284258187719,0.183469911991,0.02680998529199942,0.01552653632557727
2026-04-15,0.00925688906356,63,0,0.183469911991,67,0,215000.0,215500.0,210000.0,211000.0,24092884.0,18.1800003052,18.5,17.3999996185,18.1700000763,0.0,0.020506326756059765,0.026866907007865613,0.04124700946231944,0.021557721074979056,0.02680998529199942,0.01552653632557727,0.04079013872081248,0.04000772249416301,0.03674867438221596,0.026995504342011735,-0.005399473172116268,0.00925688906356,0.0569350298284,0.022314577816689742,0.02102529323450082
2026-04-16,-0.0255204628589,67,0,0.0569350298284,73,0,212000.0,218000.0,210500.0,217500.0,21499788.0,18.0400009155,19.0900001526,17.7600002289,17.9400005341,0.0,0.021865804125912495,0.009104321330032392,-0.02928752866817953,0.03034071705267222,0.022314577816689742,0.02102529323450082,0.02680998529199942,0.04079013872081248,0.04000772249416301,0.021557721074979056,0.04124700946231944,-0.0255204628589,-0.0709273149193,0.024063959755743287,0.00832199742558483
2026-04-17,-0.217758844899,97,0,-0.0709273149193,81,0,217000.0,218000.0,215000.0,216000.0,18079322.0,18.1800003052,18.2399997711,16.8700008392,17.4799995422,0.0,-0.005496886518266388,0.006060858412469492,-0.03960913809504583,-0.006920442844573795,0.024063959755743287,0.00832199742558483,0.022314577816689742,0.02680998529199942,0.04079013872081248,0.03034071705267222,-0.02928752866817953,-0.217758844899,-0.0441909126803,0.018475531064074235,0.016683328477664166
2026-04-20,-0.0559269627679,48,0,-0.0441909126803,252,0,214500.0,219000.0,213000.0,214500.0,17107741.0,19.5799999237,19.9899997711,18.7700004578,18.8700008392,0.0,0.004378377489743396,0.004102543613021804,0.03663265013506001,-0.006968669316093316,0.018475531064074235,0.016683328477664166,0.024063959755743287,0.022314577816689742,0.02680998529199942,-0.006920442844573795,-0.03960913809504583,-0.0559269627679,0.0317053802308,0.017478530181160672,0.011019780818150455
2026-04-21,0.0358935599985,66,0,0.0317053802308,51,0,218000.0,220000.0,216000.0,219000.0,16752132.0,19.1800003052,20.8500003815,18.75,19.5,0.0,0.02687120930313539,0.0035515866516517124,0.025700286499372643,0.020761991448429225,0.017478530181160672,0.011019780818150455,0.018475531064074235,0.024063959755743287,0.022314577816689742,-0.006968669316093316,0.03663265013506001,0.0358935599985,0.0849861561392,0.01810524046255062,0.019197654804915643
2026-04-22,-0.0844249934751,65,0,0.0849861561392,48,0,218500.0,222500.0,215500.0,217500.0,16823480.0,19.0300006866,19.5400009155,18.6800003052,18.9200000763,0.0,0.004600832703428089,0.001771074335367912,0.009445853365086493,-0.006872879287762064,0.01810524046255062,0.019197654804915643,0.017478530181160672,0.018475531064074235,0.024063959755743287,0.020761991448429225,0.025700286499372643,-0.0844249934751,-0.0406263058,0.018557277802600337,0.03640879589396189
2026-04-23,-0.0359030125441,102,0,-0.0406263058,88,0,223000.0,229500.0,216000.0,224500.0,34525485.0,19.4200000763,21.5599994659,18.7000007629,19.3099994659,0.0,0.008978060483150793,-0.0057823997953690325,0.03599069559933016,0.03167685665357012,0.018557277802600337,0.03640879589396189,0.01810524046255062,0.017478530181160672,0.018475531064074235,-0.006872879287762064,0.009445853365086493,-0.0359030125441,0.0320767607222,0.022281807042043793,0.023127524756800175
2026-04-24,-0.0964427894763,76,0,0.0320767607222,60,0,224000.0,225000.0,216500.0,219500.0,19626666.0,18.8899993896,19.3500003815,18.4599990845,18.7099990845,0.0,-2.7796136956521285e-05,0.024835706626346116,-0.008736927033002636,-0.02252347466708299,0.022281807042043793,0.023127524756800175,0.018557277802600337,0.01810524046255062,0.017478530181160672,0.03167685665357012,0.03599069559933016,-0.0964427894763,-0.132302070388,0.022809440619078507,0.020268330920485706
2026-04-27,-0.0433434046254,82,0,-0.132302070388,199,0,220000.0,226000.0,218500.0,224500.0,22870374.0,19.2099990845,19.2700004578,18.0200004578,18.0200004578,0.0,0.0212984325542038,0.018387197970030505,0.025621160026658693,0.022523474667082922,0.022809440619078507,0.020268330920485706,0.022281807042043793,0.018557277802600337,0.01810524046255062,-0.02252347466708299,-0.008736927033002636,-0.0433434046254,0.150034096535,0.02320373501986857,0.012078733044988141
2026-04-28,-0.0548448736886,47,0,0.150034096535,43,0,224000.0,226000.0,221500.0,222000.0,18444490.0,18.2999992371,19.4300003052,17.7800006866,17.8299999237,0.0,0.003921233444653669,-0.008682316515871792,0.0009095043828403909,-0.011198325310029563,0.02320373501986857,0.012078733044988141,0.022809440619078507,0.022281807042043793,0.018557277802600337,0.022523474667082922,0.025621160026658693,-0.0548448736886,0.0672909612927,0.023283051767675755,0.02555965329386333
2026-04-29,-0.117485313899,62,0,0.0672909612927,48,0,219500.0,228000.0,218500.0,226000.0,20363756.0,17.8299999237,19.0,17.8099994659,18.8099994659,0.0,0.007482828091203543,0.00384262164890779,0.010310302059358956,0.01785761740000647,0.023283051767675755,0.02555965329386333,0.02320373501986857,0.022809440619078507,0.022281807042043793,-0.011198325310029563,0.0009095043828403909,-0.117485313899,-0.00287745322425,0.022367754655256897,0.02533264092888729
